200169_tooltip;Toggle {MaxTargets} units' <keyword=lock>Lock</keyword> statuses. If enemies, deal {Damage} damage to them. <keyword=crew>Crew</keyword>.
200170_fluff;King Henselt did not look like a thief, but, with all due respect, that's really what he was.
200170_name;King Henselt
200170_tooltip;<keyword=order>Order</keyword>: Play a copy of an allied unit on the battlefield from your deck, boost it by {Boost}, and give it <keyword=zeal>Zeal</keyword>.
200171_fluff;Soldiers loyal to the old baron of Tridam left the city with Falibor, thus becoming renegades wanted by the law.
200171_name;Tridam Infantry
200171_tooltip;Whenever this unit receives a boost, damage a random enemy by {Damage}.
200177_fluff;They call me Sparrowhawk. Know why? Because I eat rats like you for breakfast.
200177_name;Cerys an Craite
200177_tooltip;If this unit is in the graveyard, <keyword=summon>Summon</keyword> it to a random allied row whenever you play a unit from your graveyard.
200209_fluff;I care not for kings and their titles. In the east lives one who truly deserves a crown.
200209_name;Saskia
200209_tooltip;<keyword=order>Order</keyword>: Damage an enemy by {Damage}.\n<keyword=cooldown>Cooldown</keyword>: {Cooldown}.\nIf you have an Elf, Dwarf, or Dryad in your hand, decrease <keyword=cooldown>Cooldown</keyword> by {Cooldown2} (limited once per category).
200212_fluff;Strike his name from the Saga of Elders! No one dare grant him shelter or sustenance!
200212_name;Skjall
200212_tooltip;<keyword=deploy>Deploy</keyword>: Damage an undamaged enemy by {Damage}.
200218_fluff;Skellige legend claims the mighty and terrible Jotunn, King of Giants, reigned over the isles in ancient times. He was slain by Hemdall, but with his dying breath he vowed to return for Ragh nar Roog.
200218_name;Jotunn
200218_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Boost self by {Boost} for every unit more your opponent has on the battlefield.
200220_fluff;I'd be your best – and last.
200220_name;Whispess: Tribute
200220_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Play an Organic card from your deck.
200221_fluff;We'll cut you up, boy. A fine broth you'll make.
200221_name;Ritual Sacrifice
200221_tooltip;Trigger all allies' <keyword=deathwish>Deathwish</keyword> abilities.
200222_fluff;I sense your pain. I see your fear.
200222_name;Weavess: Incantation
200222_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: <keyword=consume>Consume</keyword> a unit in your hand and draw a card.
200223_fluff;There you all stand! With wonderment awake, doubting the plan and high-discovery. Some, as if grappled by the fell mandrake, some, by the black dog's devilry.
200223_name;Mandrake
200223_tooltip;<keyword=reset>Reset</keyword> a unit.
200224_fluff;A certain famous pirate once so loved this intoxicating herb, he earned the nickname 'Crow's Eye.' The theatrical version of his legend omits this, however, to the great consternation of pirate lore sticklers.
200224_name;Crow's Eye
200224_tooltip;Trigger a bronze unit's <keyword=deathwish>Deathwish</keyword> ability.
200225_fluff;Never has there been a beast Fringilla Vigo could not tame.
200225_name;Vigo's Muzzle
200225_tooltip;<keyword=seize>Seize</keyword> an enemy with {Power} or less power and <keyword=lock>Lock</keyword> it.
200226_fluff;Also known as 'the queen of poisons,' wolfsbane is used in many witcher Potions and alchemic brews.
200226_name;Wolfsbane
200226_tooltip;Damage all enemies with even power by {Damage}, or damage all enemies with odd power by {Damage}.
200227_fluff;I've been stationed in Novigrad for thirteen years. I've seen a great deal - cruelty, cynicism, greed. But what is happening there now concerns me greatly.
200227_name;Henry var Attre
200227_tooltip;postponed
200228_fluff;Simple, cheap and deadly efficient - no wonder it's one of the Scoia'tael's favorite traps.
200228_name;Pitfall Trap
200228_tooltip;<keyword=ambush>Ambush</keyword>: Destroy the next unit played by your opponent before it triggers any abilities.
200233_fluff;Always strikes between the vertebrae, under your left kidney or straight into your aorta. That way, it only needs to strike once.
200233_name;Cockatrice
200233_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by {Damage} for each adjacent Beast.
200234_fluff;I's a war veteran! Spare me a crown?
200234_name;Poor Fucking Infantry
200234_tooltip;<keyword=deploy>Deploy</keyword>: Boost self by {Boost}.
200235_fluff;Go teach your grandma to suck eggs.
200235_name;Lambert: Swordmaster
200235_tooltip;<keyword=deploy>Deploy</keyword>: Destroy an enemy with <keyword=resilient>Resilience</keyword>.
200236_fluff;Heard you panting from three miles away. Just didn't wanna give up that vantage point.
200236_name;Eskel: Pathfinder
200236_tooltip;<keyword=melee>Melee</keyword>: Every turn, on turn end, boost self by {Boost}.
200237_fluff;Killing monsters is not something to be taken lightly. Ciri must understand that if she's to become one of us.
200237_name;Vesemir: Mentor
200237_tooltip;<keyword=deploy>Deploy</keyword>: Boost all Witcher allies in hand, deck, and on the battlefield by {Boost}.
200293_fluff;"Mark me words, if ye dinnae get up off yer arses, humans're gonnae come here an' steal our wenches!"
200293_name;Dwarven Agitator
200293_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Boost a Dwarf in your hand by {Boost}.
200294_fluff;"You shall defend this standard if it costs you your lives! Gloir aen Ard Feain!"
200294_name;Standard Bearer
200294_tooltip;<keyword=deploy>Deploy</keyword>: Boost an ally by {Boost}.\nWhenever you <keyword=reveal>Reveal</keyword> this card, boost a random ally by {Boost2}.
200295_fluff;You'll smell them long before you see them.
200295_name;Rotfiend
200295_tooltip;<keyword=deathwish>Deathwish</keyword>: Damage a random enemy by {Damage}.
200296_fluff;The wedge of riders thundered into the phalanx with crushing momentum. Like a dagger thrust into an exposed belly, the Alba Division swept unhindered through everything between it and the vital organs of the Temerian Infantry.
200296_name;Alba Armored Cavalry
200296_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: <keyword=lock>Lock</keyword> an enemy unit.
200299_fluff;Not the career he had in mind when he told mummy he wanted to be a musician.
200299_name;Temerian Drummer
200299_tooltip;<keyword=order>Order</keyword>: Boost an ally by {Boost} and give it <keyword=zeal>Zeal</keyword>.
200300_fluff;Skelligers have long known that harpoons are effective against more than mere whales...
200300_name;Trophy Catch
200300_tooltip;Move an enemy to the other row and damage it by the number of units on that row.
200301_fluff;Waves pummel the shore, waves pushed by the prow of the spectral Naglfar. Hemdall's horn rings in the air, and Hemdall stands facing his enemies atop Bifrost, the burning rainbow. The White Frost is nigh, nigh is the time of gale and storm…
200301_name;Naglfar
200301_tooltip;Look at {MaxTargets} random gold cards from your deck, then play one and place the other on top.
200320_fluff;A member of the Bovine Defense Force. Semper fi!
200320_name;Chort
200320_tooltip;No ability.
200502_fluff;Trolls come in many varieties, with differing shapes, sizes and predilections, though always with about as much brains as a bucket of rusty nails.
200502_name;Ice Troll
200502_tooltip;Every turn, on turn end, if you have less units than your opponent, boost self by {Boost}.
200518_fluff;Ebbing is famed for its top-notch mercenaries and light cavalry.
200518_name;Venendal Elite
200518_tooltip;<keyword=deploy>Deploy</keyword>: If your Leader's ability was used this turn, damage an enemy by {Damage}.
200519_fluff;Considered to be the dwarves' greatest contribution to world culture.
200519_name;Mahakam Ale
200519_tooltip;Boost a unit by {Boost} and remove its <keyword=lock>Lock</keyword>.
200520_fluff;Only thing that can rival his swords? His dumplings.
200520_name;Éibhear Hattori
200520_tooltip;<keyword=order>Order</keyword>: Play a bronze artifact from your graveyard.
200523_fluff;The hero Toussaint needs, but not the one it deserves.
200523_name;Germain Piquant
200523_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: <keyword=spawn>Spawn</keyword> {Counter} Cows on both sides of this unit.
200528_fluff;"Skellige women are wild and unpredictable. All units are to treat them as serious threats and never underestimate their capabilities." - General Directive to the Invading Forces of the Imperial Armada
200528_name;Heymaey Spearmaiden
200528_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by {Damage}, then damage self by {Damage2}.
200529_fluff;This self-dubbed knight roams the world defending the honor of his beloved Maid Bilberry - though none are certain where she lives, if she lives still or if she ever lived at all.
200529_name;Ronvid the Incessant
200529_tooltip;<keyword=deploy>Deploy</keyword>: Boost self by {Boost}.\nWhenever you play a Soldier, <keyword=summon>Summon</keyword> this unit from your graveyard to a random allied row.
200530_fluff;That beer supposed to be green…?
200530_name;Tainted Ale
200530_tooltip;<keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>: Damage a unit by {Damage}. \n<keyword=charge>Charge</keyword>: {Charges}.
200532_fluff;Boros, the legendary founder of Clan Fuchs, died after overindulging in this beverage - he passed out while reaching for his golden ring, which had fallen into a brook.
200532_name;Ale of the Ancestors
200532_tooltip;<keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>: Boost a unit by {Boost}. \n<keyword=cooldown>Cooldown</keyword>: {Cooldown}.
200534_fluff;Lover of elf and onion soup.
200534_name;She-Troll of Vergen
200534_tooltip;<keyword=melee>Melee</keyword>: Whenever an ally is destroyed during your turn, boost self by {Boost}.
200535_fluff;Combat is a dance, and you must never allow your opponent to lead.
200535_name;Elven Swordmaster
200535_tooltip;<keyword=order>Order</keyword>, <keyword=melee>Melee</keyword>: Damage an enemy by {Damage}.\n<keyword=cooldown>Cooldown</keyword>: {Cooldown}.\nWhenever you play an Elf, decrease <keyword=cooldown>Cooldown</keyword> by {Cooldown2}.
200539_fluff;No man alive, no matter his brawn, no matter his skill, can parry a blow dealt by the tail of a slyzard, the pincers of a giant scorpion or the claws of a griffin.
200539_name;Slyzard
200539_tooltip;<keyword=order>Order</keyword>: <keyword=consume>Consume</keyword> an allied unit on this row.\n<keyword=cooldown>Cooldown</keyword>: {Cooldown}.
200540_fluff;Ugh, these guys can be a real headache.
200540_name;Aedirnian Mauler
200540_tooltip;<keyword=order>Order</keyword>: Damage an enemy by {Damage}.
201523_fluff;He lay down next to Adda's mummified remains, drawing the Yrden Sign on the inner side of her sarcophagus' lid.
201523_name;Geralt: Yrden
201523_tooltip;<keyword=deploy>Deploy</keyword>: Restore all units on a row to their base power.
201559_fluff;Hoooahhh! Hoooaahhh! Hooo! Prepare yer hineys, clowns! Soon we'll be comin' 'round! Tae kick 'em till ye've feet for frowns!
201559_name;Mahakam Volunteers
201559_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>:  If there is a Dwarf on this row, <keyword=summon>Summon</keyword> a copy of this unit from your deck to this row.
201574_fluff;Tall one's Wilmar. Wilfred's to his right. And the lad with the stutter's Wilhelm.
201574_name;Harald's Pal
201574_tooltip;<keyword=deathwish>Deathwish</keyword>: Damage a random enemy unit by {Damage}.
201576_fluff;In Beauclair, everything is better: the wine is sweeter, the cows are bigger and all the ladies are above average.
201576_name;Cow
201576_tooltip;<keyword=doomed>Doomed</keyword>.
201578_fluff;You daft? You mean to sail to Skellige? Those barbarians'll tear you to shreds!
201578_name;An Craite Marauder
201578_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Split {Damage} damage randomly between all units.
201579_fluff;What came first, the chicken or the egg? Compared to the conundrum that is the phoenix, that question seems downright trivial.
201579_name;Phoenix
201579_tooltip;On round start, if Phoenix is in your graveyard, <keyword=banish>Banish</keyword> it, then <keyword=spawn>Spawn</keyword> Phoenix Hatchling and <keyword=summon>Summon</keyword> it to a random allied row.
201580_fluff;Why should something as trivial as birth decide who rules over us?
201580_name;Usurper
201580_tooltip;On game start, disable the enemy Leader for the duration of the battle.
201581_fluff;Ofieri runemasters can combine these into runewords of incredible power.
201581_name;Stribog Runestone
201581_tooltip;<keyword=create>Create</keyword> and play a bronze Skellige card.
201582_fluff;I'm getting a palpable chill from this runestone… did I do something to hurt its feelings?
201582_name;Zoria Runestone
201582_tooltip;<keyword=create>Create</keyword> and play a bronze Northern Realms card.
201583_fluff;Careful. Still hot.
201583_name;Dazhbog Runestone
201583_tooltip;<keyword=create>Create</keyword> and play a bronze Nilfgaard card.
201584_fluff;My blades're so sharp, they can cut paper!
201584_name;Devana Runestone
201584_tooltip;<keyword=create>Create</keyword> and play a bronze Monster faction card.
201585_fluff;I grow faint at the very sight of it…
201585_name;Morana Runestone
201585_tooltip;<keyword=create>Create</keyword> and play a bronze Scoia'tael card.
201587_fluff;It will rise again. Elsewhere, beyond our reach. Blood will flow once more.
201587_name;Whispering Hillock
201587_tooltip;Destroy an allied unit, then <keyword=spawn>Spawn</keyword> and play a base copy of it.
201589_fluff;Though we are now few and scattered, our hearts burn brighter than ever.
201589_name;Filavandrel aén Fidháil
201589_tooltip;<keyword=order>Order</keyword>: Boost all units in your hand by {Boost}.
201595_fluff;Her curse was lifted… but her appetite for raw meat remained.
201595_name;Princess Adda
201595_tooltip;<keyword=order>Order</keyword>: Damage a unit by {Damage}.
201597_fluff;Eist came to Cintra to help Crach an Craite win the hand of Princess Pavetta, yet wound up winning her mother's heart for himself.
201597_name;Eist Tuirseach
201597_tooltip;<keyword=order>Order</keyword>: Play a Warrior from your graveyard.
201598_fluff;The simplest of objects sometimes possess the greatest power.
201598_name;Bone Talisman
201598_tooltip;Boost all allies by {Boost}.
201599_fluff;He hates it when you scratch his belly.
201599_name;Werecat
201599_tooltip;<keyword=thrive>Thrive</keyword>.\n<keyword=deploy>Deploy</keyword>: Damage all enemy units on the opposite row by {Damage}.\n<keyword=deathwish>Deathwish</keyword>: Repeat the <keyword=deploy>Deploy</keyword> ability.
201600_fluff;Some say lycanthropy's contagious - get bit by a werewolf, you turn into one yourself. Witchers know that's nonsense, of course - only a powerful curse can bring on this condition.
201600_name;Werewolf
201600_tooltip;<keyword=immune>Immune</keyword>.
201601_fluff;It's best not to get in Yennefer's way. Especially when she's in a hurry.
201601_name;Yennefer's Invocation
201601_tooltip;Choose any unit or artifact on the battlefield and place it at the top of its owner's deck.
201603_fluff;Why does this monk wear studded gloves…?
201603_name;Letho: Kingslayer
201603_tooltip;<keyword=deploy>Deploy</keyword>: Transform into a copy of another unit on the battlefield without changing power.
201606_fluff;As for forktails, bait them thusly: pound a stake in the soil, bind a goat to it, then hide ye in nearto shrubbery posthaste.
201606_name;Forktail
201606_tooltip;<keyword=deploy>Deploy</keyword>: Damage all other units by {Damage}.
201609_fluff;The trick is to break their wills - but not their bodies.
201609_name;Slave Hunter
201609_tooltip;<keyword=deploy>Deploy</keyword>: If there are {MaxTargets} or more units on the opposite row, <keyword=seize>Seize</keyword> the lowest enemy from that row.
201610_fluff;A free man's got a choice. A slave's choices are made for him.
201610_name;Slave Infantry
201610_tooltip;<keyword=deploy>Deploy</keyword>: Transform an allied unit into Slave Infantry.
201611_fluff;Iorveth may have only one eye, but his inner vision is unmatched.
201611_name;Iorveth's Gambit
201611_tooltip;If you have {MaxTargets} or more Traps in your starting deck, play 2 of them at random.
201612_fluff;What drives a slave driver? A solitary purpose: to see his orders carried out to the letter.
201612_name;Slave Driver
201612_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by {Damage}. Increase damage by {Damage2} for each <keyword=lock>Locked</keyword> unit.
201613_fluff;I inherited my father's ability to assume other forms - well, one other form, in my case.
201613_name;Saesenthessis: Blaze
201613_tooltip;<keyword=order>Order</keyword>: Damage an enemy by {Damage}. \n<keyword=charge>Charge</keyword>: {Maxtargets}.
201615_fluff;Before us lies Elskerdeg Pass, and beyond that, Zerrikania and Hakland. Before us lies a long and dangerous road. If we are to walk it together… let us put aside our mistrust.
201615_name;Isengrim's Council
201615_tooltip;Look at a random Dwarf, Dryad, and Elf from your deck, then play one.
201616_fluff;O Great Sun which dost in Heavens fly, save us from the lice which do so stubbornly infest our bloomers.
201616_name;Master of Disguise
201616_tooltip;<keyword=order>Order</keyword>: Swap this unit's power with an enemy's power.
201617_fluff;His is not to reason why, his is but… to peel one damned spud after another.
201617_name;Recruit
201617_tooltip;<keyword=deploy>Deploy</keyword>: <keyword=reveal>Reveal</keyword> a random unit in both decks. If yours has higher power, boost self by {Boost}.
201618_fluff;Though famed for his many virtues, his indomitable courage first and foremost, Seltkirk was not spared the fate which met all those killed in the Battle of Upper Aedirn.
201618_name;Seltkirk of Gulet
201618_tooltip;<keyword=order>Order</keyword>, <keyword=melee>Melee</keyword>: <keyword=duel>Duel</keyword> an enemy unit.
201619_fluff;Will it help? Who knows. Shouldn't do any harm, though. Probably.
201619_name;Ointment
201619_tooltip;Boost a bronze Soldier by {Boost} and repeat its <keyword=deploy>Deploy</keyword> ability.
201620_fluff;The general thought the war for the Lormark would end quickly, with minimal losses… yet wound up fighting it for all eternity.
201620_name;Vandergrift
201620_tooltip;<keyword=order>Order</keyword>, <keyword=melee>Melee</keyword>: Damage a unit by {Damage}.\n<keyword=cooldown>Cooldown</keyword>: {Cooldown}.\nIf you control Vandergrift's Blade, damage a unit by {Damage2} instead.
201621_fluff;We live on a placid island of ignorance in the midst of black seas of infinity, and it was not meant that we should voyage far.
201621_name;Kiyan
201621_tooltip;<keyword=order>Order</keyword>: Damage a unit by Kiyan's <keyword=charge>Charge</keyword> count.\n<keyword=charge>Charge</keyword>: {Charges}.
201622_fluff;Not every man in the Kaedweni Army supports his king's politics. Yet not a single one would dare say that out loud.
201622_name;Kaedweni Knight
201622_tooltip;<keyword=deploy>Deploy</keyword>: If played from the deck, boost self by {Boost}.
201623_fluff;Most men, seeing a massive boar in the woods, mess their trousers and scurry up the nearest tree. A Skelliger, though - he just drools.
201623_name;Giant Boar
201623_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Boost self by {Boost} for every damaged unit.
201624_fluff;Doomed to repeat the same day over and over again, just like the employees of Cianfanelli Bank.
201624_name;Kaedweni Revenant
201624_tooltip;<keyword=order>Order</keyword>: Damage a unit by {Damage}. If it was destroyed, <keyword=spawn>Spawn</keyword> a base copy of Kaedweni Revenant and <keyword=summon>Summon</keyword> it to this row.
201625_fluff;He fights an endless war whose beginning he no longer remembers.
201625_name;Cursed Knight
201625_tooltip;<keyword=deploy>Deploy</keyword>: Transform an allied unit that is not a Cursed Knight into a Cursed Knight without changing its power.
201626_fluff;Zireael possesses a great power she cannot control. She is a danger - to herself, to others. Until she learns to control it, she should remain isolated.
201626_name;Ciri: Nova
201626_tooltip;On turn start, if this is the only unit in your graveyard, <keyword=summon>Summon</keyword> it to a random allied row.
201627_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201627_name;Shupe's Day Off
201627_tooltip;<keyword=doomed>Doomed</keyword>.\nIf your starting deck has no duplicates, send Shupe on an adventure.
201628_fluff;Prohibited? Yes. Eliminated? Far from it.
201628_name;Forbidden Magic
201628_tooltip;Damage an enemy by {Damage} for every Specter ally.
201630_fluff;Sabrina's curse spared no one, not even her fellow practitioners.
201630_name;Damned Sorceress
201630_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by {Damage}.
201631_fluff;Humans despise dopplers so much, they feel mere execution does not suffice - so they tie any they catch to a stake, cover them in thick clay and bake them in a fire.
201631_name;Doppler
201631_tooltip;<keyword=deploy>Deploy</keyword>: Choose a unit in your hand, then boost self by the total number of units in your hand which have the same primary category as that unit.
201632_fluff;"What's written on this blade? That a curse?" "No. An insult."
201632_name;Sihil
201632_tooltip;<keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>: Damage an enemy by {Damage}.\n<keyword=cooldown>Cooldown</keyword>: {Cooldown}.\nWhenever Sihil destroys an enemy, increase Sihil's <keyword=order>Order</keyword> damage by {Damage2} until moved from the battlefield.
201633_fluff;There are weapons banned in all the Northern Realms, for the wounds they deal are horrible beyond all imagining.
201633_name;Bloody Flail
201633_tooltip;<keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>: Damage an enemy by Bloody Flail's <keyword=charge>Charge</keyword> count, then remove all <keyword=charge>Charges</keyword>.\n<keyword=charge>Charge</keyword>: {Charges}.\nWhenever an allied unit gains <keyword=charge>Charges</keyword>, gain the same amount.
201634_fluff;All it takes is one pebble and we're all done for.
201634_name;Bekker's Rockslide
201634_tooltip;Damage a unit by {Damage}.
201635_fluff;By the gods' gonads, witcher, why'd you bring me this filth?! "I want that beast's head!" - that was a ploughin' figure of ploughin' speech!
201635_name;Glorious Hunt
201635_tooltip;Destroy the unit with the highest base power.
201636_fluff;Hated by men, reviled by elves and always picked last during schoolyard games. No wonder half-elves tend to have a chip on their shoulder.
201636_name;Half-Elf Hunter
201636_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by {Damage} for each artifact you control.
201637_fluff;In Zerrikania, dragon worship dominates every aspect of daily life. Thus it comes as no surprise they name weapons in their honor.
201637_name;Dragon's Dream
201637_tooltip;Apply this row effect to an enemy row:\nAfter {Counter} turns, on turn start, explode and damage all units on this row by {Damage}.
201638_fluff;They say elves leave no tracks in the snow, but if you ask me, "they" are just a pack of village idiots, babbling nonsense.
201638_name;Elven Scout
201638_tooltip;Whenever an allied Trap is triggered, boost self by {Boost}.
201639_fluff;Knock, knock… anybody home?
201639_name;Garrison
201639_tooltip;Boost a unit by {Boost}.
201642_fluff;Looks impressive, but good for smearing butter and that's about it.
201642_name;Ornamental Sword
201642_tooltip;postponed
201643_fluff;Elven blades are light, yet deal heavy wounds.
201643_name;Elven Blade
201643_tooltip;postponed
201644_fluff;No one'd ever think I could be a skilled armorer - a human, and a woman to boot. A dwarven blacksmith - that's another story…
201644_name;Yoana
201644_tooltip;<keyword=order>Order</keyword>: <keyword=heal>Heal</keyword> an ally by {Boost}.\n<keyword=charge>Charge</keyword>: {Charges}.\nGain {Charges2} <keyword=charge>Charge</keyword> whenever an adjacent unit takes damage.
201645_fluff;When this knocks you down, you don't get up again.
201645_name;Crushing Trap
201645_tooltip;<keyword=ambush>Ambush</keyword>: After {Counter} turns, on turn start, damage all enemy units on the row with the most units by {Damage}. \n<keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>: Flip over and damage all units on a row by {Damage2}.
201646_fluff;Whatever caused this madness must have been terrifying…
201646_name;Derran
201646_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Move up to {MaxTargets} cards from your deck to your graveyard.
201647_fluff;Someday, when you are older, you could get hit by a boulder.
201647_name;Rock Barrage
201647_tooltip;Damage an enemy by {Damage} and move it to the other row.
201648_fluff;Seltkirk shattered Vandergrift's sword during a knights' tourney in Ard Carraigh. Afterwards Vandergrift, enraged at his weapon's failure, ordered a new one forged, this time with powerful runestones enchanted into it.
201648_name;Vandergrift's Blade
201648_tooltip;Whenever you play a Soldier on this row, boost it by {Boost}.
201650_fluff;With her dying breath, Sabrina Glevissig cast a powerful curse that struck not only her executioners, but all who stood nearby.
201650_name;Sabrina's Inferno
201650_tooltip;Damage each non-Specter unit by {Damage}. If any were destroyed, repeat this ability once.
201653_fluff;Once upon a time, Mahakam held a horn-blowing contest. That day the dwarves made an important discovery: loud noises and snow-capped peaks do not play well together.
201653_name;Mahakam Horn
201653_tooltip;<keyword=ambush>Ambush</keyword>: When your opponent passes, boost adjacent units by {Boost}.
201656_fluff;Hold that spear up, weakling! Not a single horse shall pass!
201656_name;Mastercrafted Spear
201656_tooltip;<keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>: Damage a unit by {Damage}.  \n<keyword=cooldown>Cooldown</keyword>: {Cooldown}.
201657_fluff;A real eye-catcher.
201657_name;Parasite
201657_tooltip;Damage an enemy by {Damage}, or boost an ally by {Boost}.
201659_fluff;It's a winch. Not much to flap your jaw about.
201659_name;Winch
201659_tooltip;Play a bronze Machine from your graveyard.
201660_fluff;No one has ever entered that forest and lived to tell the tale…
201660_name;Ruehin
201660_tooltip;<keyword=deathwish>Deathwish</keyword>: On turn end, <keyword=summon>Summon</keyword> this unit from your graveyard to a random allied row.
201661_fluff;Build bridges, not walls.
201661_name;Sentry
201661_tooltip;postponed
201662_fluff;I don't trust my life to chance. I trust it to a thick coating of Cadaverine on my blade.
201662_name;Cadaverine
201662_tooltip;<keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>: Destroy self and all units whose power equals Cadaverine's <keyword=charge>Charge</keyword> count.\n<keyword=charge>Charge</keyword>: {Charges2}.\nEvery turn, on turn start, and whenever you play a Tactic, gain {Charges} <keyword=charge>Charge</keyword>.
201664_fluff;"An eye for an eye" only ends when the whole world's blind.
201664_name;Vrygheff
201664_tooltip;<keyword=deploy>Deploy</keyword>: Trigger the <keyword=deploy>Deploy</keyword> abilities of adjacent bronze Soldiers.
201676_fluff;No one smuggled as much food to the elves of the Blue Mountains as Gale. He'd bring them sacks of turnips and, prized most of all, leeks.
201676_name;Pavko Gale
201676_tooltip;<keyword=order>Order</keyword>: Damage a unit by {Damage}. \n<keyword=cooldown>Cooldown</keyword>: {Cooldown}.
201696_fluff;Move yer arses! It's a ploughin' trap!
201696_name;Paulie Dahlberg
201696_tooltip;<keyword=order>Order</keyword>: Boost the unit on the left by {Boost}, or give the unit on the right <keyword=immune>Immune</keyword>.
201697_fluff;Vampires all agree: use of this potion is bad sportsmanship.
201697_name;Black Blood
201697_tooltip;The next time an enemy receives a boost, destroy that unit and self.
201698_fluff;Some necrophages have taken such a liking to human flesh, they no longer are content to merely dig up corpses...
201698_name;Ozzrel
201698_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: <keyword=consume>Consume</keyword> a unit from your opponent's graveyard.\n<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: <keyword=consume>Consume</keyword> a unit from your graveyard.
201699_fluff;Don't think they're open for visitors…
201699_name;Nilfgaardian Gate
201699_tooltip;postponed
201700_fluff;This here bridge? Trolls built it a long time ago. Sat under it, made folk pay 'em a hefty copper to pass. Thing is, not many folk pass this way. So they all packed up, went their way. Not the bridge, though. It stayed.
201700_name;Bridge Troll
201700_tooltip;<keyword=deathwish>Deathwish</keyword>: Boost the highest ally by {Boost}.
201701_fluff;What moments before looked like round rocks among the stalagmites now stared at him with enormous, bright, menacing eyes.
201701_name;Barbegazi
201701_tooltip;<keyword=order>Order</keyword>: <keyword=consume>Consume</keyword> an allied unit.\n<keyword=charge>Charge</keyword>: {Charges}.
201704_fluff;If our scouts don't come back, we turn around. The yokels claim these woods are full o' squirrels - and I don't mean the nut-gatherin' kind.
201704_name;Scout
201704_tooltip;<keyword=deploy>Deploy</keyword>: Remove a row effect from an allied row.
201709_fluff;"What's written on this blade? That a curse?" "No. An insult."
201709_name;Equalize
201709_tooltip;Damage all enemies with odd power by {Damage}.
201710_fluff;"What's written on this blade? That a curse?" "No. An insult."
201710_name;Disrupt
201710_tooltip;Damage all enemies with even power by {Damage}.
201725_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201725_name;Shupe: Mage
201725_tooltip;Send Shupe to the Ban Ard Academy for Boys.
201726_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201726_name;Shupe: Mage
201726_tooltip;<keyword=deploy>Deploy</keyword>: Transform the rightmost card in each player's hand into a random special card.
201727_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201727_name;Shupe: Mage
201727_tooltip;<keyword=deploy>Deploy</keyword>: Move a random unit to the opposite row.
201728_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201728_name;Shupe: Mage
201728_tooltip;<keyword=deploy>Deploy</keyword>: Apply a random row effect to all rows.
201729_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201729_name;Shupe: Mage
201729_tooltip;<keyword=deploy>Deploy</keyword>: Split {Damage} damage randomly between all other units on the battlefield.
201730_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201730_name;Shupe: Mage
201730_tooltip;<keyword=deploy>Deploy</keyword>: <keyword=spawn>Spawn</keyword> and <keyword=summon>Summon</keyword> a random unit to a random row on each side.
201731_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201731_name;Shupe: Hunter
201731_tooltip;Send Shupe to the forests of Dol Blathanna.
