201732_name;Лавк: охотник
201732_tooltip;<keyword=deploy>Размещение</keyword>: сыграйте случайную карту из вашей колоды.
201733_fluff;Другие тролли всегда считали его слегка того. Ну кто в своем уме станет менять камни на цветные фантики?
201733_name;Лавк: охотник
201733_tooltip;<keyword=deploy>Размещение</keyword>: случайным образом распределите {Damage2} ед. урона между всеми вражескими отрядами.
201734_fluff;Другие тролли всегда считали его слегка того. Ну кто в своем уме станет менять камни на цветные фантики?
201734_name;Лавк: охотник
201734_tooltip;<keyword=deploy>Размещение</keyword>: усильте все отряды в вашей руке на любое значение в пределах от {Boost} до {Boost2} ед.
201735_fluff;Другие тролли всегда считали его слегка того. Ну кто в своем уме станет менять камни на цветные фантики?
201735_name;Лавк: охотник
201735_tooltip;<keyword=deploy>Размещение</keyword>: уничтожьте случайный вражеский отряд.
201736_fluff;Другие тролли всегда считали его слегка того. Ну кто в своем уме станет менять камни на цветные фантики?
201736_name;Лавк: охотник
201736_tooltip;<keyword=deploy>Размещение</keyword>: создайте случайный эффект в ряду противника.
201737_fluff;Другие тролли всегда считали его слегка того. Ну кто в своем уме станет менять камни на цветные фантики?
201737_name;Лавк: рыцарь
201737_tooltip;Отправьте Лавка в Императорскую военную академию.
201738_fluff;Другие тролли всегда считали его слегка того. Ну кто в своем уме станет менять камни на цветные фантики?
201738_name;Лавк: рыцарь
201738_tooltip;<keyword=deploy>Размещение</keyword>: нанесите {Damage3} ед. урона вражескому отряду.
201739_fluff;Другие тролли всегда считали его слегка того. Ну кто в своем уме станет менять камни на цветные фантики?
201739_name;Лавк: рыцарь
201739_tooltip;<keyword=deploy>Размещение</keyword>: <keyword=lock>заблокируйте</keyword> отряд.
201740_fluff;Другие тролли всегда считали его слегка того. Ну кто в своем уме станет менять камни на цветные фантики?
201740_name;Лавк: рыцарь
201740_tooltip;<keyword=deploy>Размещение</keyword>: добавьте <keyword=resilient>стойкость</keyword>.
201741_fluff;Другие тролли всегда считали его слегка того. Ну кто в своем уме станет менять камни на цветные фантики?
201741_name;Лавк: рыцарь
201741_tooltip;<keyword=deploy>Размещение</keyword>: уничтожьте вражеский артефакт.
201742_fluff;Другие тролли всегда считали его слегка того. Ну кто в своем уме станет менять камни на цветные фантики?
201742_name;Лавк: рыцарь
201742_tooltip;<keyword=deploy>Размещение</keyword>: усильте дружественный отряд на {Boost4} ед.
201743_fluff;Ее дети унаследовали ее красоту.
201743_name;Королева главоглазов
201743_tooltip;<keyword=spawn>Создавайте</keyword> Трутня главоглаза и <keyword=summon>призывайте</keyword> его в случайный дружественный ряд каждый раз, когда во время вашего хода уничтожают дружественный отряд.
201744_fluff;Принесенные ветром на Большую землю, они сеют безумие и гибель.
201744_name;Споры
201744_tooltip;Восстановите изначальную силу отряда.
201748_fluff;Как любит говорить король Фольтест, важен не размер, а умение пользоваться.
201748_name;Гордость Фольтеста
201748_tooltip;<keyword=order>Приказ</keyword>, <keyword=melee>рукопашный ряд</keyword>: нанесите по {Damage} ед. урона вражескому отряду и всем другим вражеским отрядам с тем же значением силы. \n<keyword=charge>Заряды</keyword>: {Charges}.
201749_fluff;Чувствуете? Это запах счастья.
201749_name;Золотая пена
201749_tooltip;Усильте все отряды в ряду на {Boost} ед.
201753_fluff;Мы ополчение. Не видишь, порядок охраняем.
201753_name;Ополчение крестьян
201753_tooltip;<keyword=deploy>Размещение</keyword>: усильте дружественный отряд на {Boost} ед.
201772_fluff;Когда-то я выполнил заказ. Мне предложили выбрать награду, и я воспользовался Правом Неожиданности.
201772_name;Геральт: профессионал
201772_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: нанесите {Damage} ед. урона вражескому отряду. Если его сила была кратна {Power}, уничтожьте его.
201773_fluff;Просто связать руки недостаточно. Да и кляп во рту не сделает ее менее опасной. Нет, тут помогут только кандалы из двимерита.
201773_name;Трисс: телекинез
201773_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=ranged>дальнобойный ряд</keyword>: <keyword=create>сотворите</keyword> и сыграйте бронзовую особую карту из текущей колоды любого игрока.
201774_fluff;Лютик рассказывал мне о ваших приключениях. Как он воодушевлял тебя песней на бой, как отвлекал кейрана игрой на лютне...
201774_name;Лютик: тщеславие
201774_tooltip;<keyword=deploy>Размещение</keyword>: уничтожьте вражеского зверя.
201776_fluff;Перо разит больней, чем меч.
201776_name;Лютик: поэт
201776_tooltip;<keyword=deploy>Размещение</keyword>: возьмите карту, затем сыграйте карту.
201777_fluff;Страх нам не к лицу. Но есть тут один d'hoine... Вернон Роше. Берегись его.
201777_name;Роше: беспощадный
201777_tooltip;<keyword=order>Приказ</keyword>: <keyword=seize>захватите</keyword> вражеский отряд, чье значение силы не превышает числа <keyword=charge>зарядов</keyword> у карты "Роше: беспощадный", затем уберите все <keyword=charge>заряды</keyword>.\n<keyword=charge>Заряды</keyword>: {Charges}.\nВ начале каждого хода увеличивайте число <keyword=charge>зарядов</keyword> на {Charges2}.
201778_fluff;Надо объединить кланы. Я бы постаралась избежать войны, но если на нас действительно готовится напасть Нильфгаард, придется дать ему отпор общими силами.
201778_name;Керис: неустрашимая
201778_tooltip;postponed
201779_fluff;Брокилон для меня дороже жизни. Мы его дети, и он заботится о нас. Я буду защищать его до последнего вздоха.
201779_name;Зов леса
201779_tooltip;Верните дружественный отряд в вашу колоду, затем сыграйте отряд с той же основной категорией из вашей колоды и усильте его на {Boost} ед.
201780_fluff;Да, я вижу будущее. И тебя там уже нет.
201780_name;Йеннифэр: ворожба
201780_tooltip;<keyword=deploy>Размещение</keyword>. <keyword=ranged>дальнобойный ряд</keyword>: <keyword=reveal>вскройте</keyword> случайный отряд из вашей колоды, затем усильте дружественный отряд на значение его силы.
201781_fluff;Сестры сказали, что ты придешь. Они видели тебя в воде.
201781_name;Имлерих
201781_tooltip;<keyword=order>Приказ</keyword>: если в вашем распоряжении сильнейший отряд, нанесите {Damage} ед. урона отряду.\n<keyword=cooldown>Ходов до восстановления</keyword>: {Cooldown}.
201817_fluff;"Невозможная невозможность, - подумала Цири, приходя в себя и собираясь с мыслями. - Ведь единорогов уже нет на свете, ведь они же вымерли".
201817_name;Иуарраквакс
201817_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: оба игрока <keyword=summon>призывают</keyword> отряд с наибольшей стоимостью найма из своей колоды в рукопашный ряд.\n<keyword=deploy>Размещение</keyword>, <keyword=ranged>дальнобойный ряд</keyword>: оба игрока <keyword=summon>призывают</keyword> отряд с наименьшей стоимостью найма из своей колоды в дальнобойный ряд.
202044_fluff;Чернь нужно держать на коротком поводке. И не жалеть плетки.
202044_name;Хромой Гервин
202044_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: нанесите по {Damage} ед. урона вражескому отряду и всем его копиям.
202054_fluff;Для вкуса можно добавить тертого сыра или несколько глазных яблок.
202054_name;Эльфо-луковый суп
202054_tooltip;Уничтожьте дружественные отряды одного цвета ({Maxtargets}), затем <keyword=create>сотворите</keyword> и сыграйте отряд того же цвета.
202064_fluff;Я лишен эмоций, а не рассудка.
202064_name;Иво из Бельхавена
202064_tooltip;<keyword=order>Приказ</keyword>, <keyword=melee>рукопашный ряд</keyword>: нанесите {Damage} ед. урона вражескому отряду.\n<keyword=charge>Заряды</keyword>: {Charges}.\nУвеличивайте число <keyword=charge>зарядов</keyword> на {Charge} каждый раз, когда играете ведьмака.
202093_fluff;Юлиан Альфред Панкрац, виконт де Леттенхоф. Для друзей - Лютик.
202093_name;Лютик: покоритель
202093_tooltip;Нет способности.
202094_fluff;Всякий, кто подойдет к повозке, получит стрелу в глаз!
202094_name;Эскорт каравана
202094_tooltip;Нет способности.
202095_fluff;Да Мелитэле клянусь, эта тропинка была где-то тут…
202095_name;Проводник каравана
202095_tooltip;Нет способности.
202096_fluff;Если надо выбирать между одним злом и другим, я предпочитаю не выбирать.
202096_name;Геральт из Ривии
202096_tooltip;Нет способности.
202097_fluff;Мелкие, быстрые, гнусные.
202097_name;Накер
202097_tooltip;Нет способности.
202098_fluff;Добрая Книга гласит: мир не что иное как сад, который боги дали человеку во владение. А мы этот сад привели в запустение!
202098_name;Эйк из Денесле
202098_tooltip;<keyword=deploy>Размещение</keyword>: добавьте <keyword=zeal>рвение</keyword>, если в вашей руке есть дракон.\n<keyword=order>Приказ</keyword>: уничтожьте отряд с силой не менее {Power} ед.
202099_fluff;Это ты предводитель Кобелей из Спаллы? Тебя называют Кобелиным Князем?
202099_name;Гаскон
202099_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: усильте эту карту на случайное значение в пределах от {Power} до {Power2} ед.
202100_fluff;Паренек не готов носить корону. У него недостаточно сообразительности и отваги. Я это знаю, ты это знаешь... А он нет.
202100_name;Принц Виллем
202100_tooltip;<keyword=spying>Шпион</keyword>.\n<keyword=deploy>Размещение</keyword>: сыграйте случайную золотую карту из вашей колоды.
202101_fluff;Ваше Величество... Королеве не подобает допрашивать чернь...
202101_name;Граф Колдуэлл
202101_tooltip;В конце каждого хода перемещайте в ряд, где находится сильнейший отряд на поле.
202102_fluff;У твоего инженера рожа, быть может, как мясо на угольях, но дело свое он знает.
202102_name;Хавьер Лемменс
202102_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: <keyword=banish>удалите</keyword> все карты из сброса противника. \n<keyword=deploy>Размещение</keyword>, <keyword=ranged>дальнобойный ряд</keyword>: <keyword=banish>удалите</keyword> все карты из вашего сброса.
202103_fluff;Когда он сюда переселился, они сто лет с ним махались. Но в конце концов гад измучился, а они уразумели, что так просто его со своих земель не выгонят... Вот и пошли на уговор. Он им не пакостит, а взамен получает все, что ему нужно.
202103_name;Кельтуллис
202103_tooltip;<keyword=melee>Рукопашный ряд</keyword>: в конце каждого хода уничтожайте слабейший отряд на той стороне, где больше всего отрядов.
202104_fluff;Откуда это имя? Погоди, сейчас узнаешь.
202104_name;Пугач: бодрствующий
202104_tooltip;<keyword=immune>Неуязвимость</keyword>.
202105_fluff;Вода взбурлила, и из нее с громким плеском выскочили две длинные зеленые шершавые лапы, усеянные шипами, словно конечности богомола. Лапы схватили стражника с гарпуном и мгновенно утащили под воду.
202105_name;Жагница
202105_tooltip;<keyword=deploy>Размещение</keyword>: уничтожьте все отряды с силой {Power} ед. Усильте эту карту на {Boost} ед. за каждый уничтоженный отряд.
202106_fluff;Брувер Гоог чуть не прогнал Габора из Махакама, за то, что тот держал ламу в своем жилище… Долгая история.
202106_name;Габор Зигрин
202106_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: добавьте <keyword=resilient>стойкость</keyword>.\n<keyword=deploy>Размещение</keyword>, <keyword=ranged>дальнобойный ряд</keyword>: добавьте <keyword=immune>неуязвимость</keyword>.\nУсиливайте эту карту на {Boost} ед. каждый раз, когда играете краснолюда.
202107_fluff;Приехал сюда с целой лавкой изобретений, шлялся по домам, расхваливал этот хлам до небес. И что же он нам продал? Петарды, что в руках взрываются! Жидкость для бороды, от которой волосы загораются!
202107_name;Барнаба Беккенбауэр
202107_tooltip;<keyword=deploy>Размещение</keyword>: усильте дружественного эльфа, краснолюда и дриаду на {Boost} ед.
202108_fluff;Я обещала себе, что никогда больше не использую магию во вред другим.
202108_name;Исбель из Хагге
202108_tooltip;<keyword=order>Приказ</keyword>, <keyword=ranged>дальнобойный ряд</keyword>: посмотрите верхнюю карту из обеих колод. Одну оставьте себе, другую отдайте противнику.
202109_fluff;Все побережье уже разграбили, поэтому направили драккары дальше, к истокам Яруги. В набег за золотом и славой.
202109_name;Гудмунд Большое Хайло
202109_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=ranged>дальнобойный ряд</keyword>: поменяйте все карты в вашем сбросе на карты из вашей колоды.
202110_fluff;Щиты для слабаков.
202110_name;Дагур Два Меча
202110_tooltip;<keyword=melee>Рукопашный ряд</keyword>: усиливайте эту карту на {Boost} ед. каждый раз, когда вражеский отряд получает урон.
202111_fluff;Захватчики не построились в боевой порядок, а двинулись как есть ей навстречу. Их предводителем выступал богато одетый мужчина, от которого исходил крепкий запах пижмовых духов и спеси.
202111_name;Трагээрн вар Вдыффир
202111_tooltip;<keyword=deploy>Размещение</keyword>: посмотрите верхние карты ({MaxTargets}) в колоде противника и переместите 1 из них в сброс противника.
202112_fluff;Я десять лет служил под началом вашего мужа, еще восемь - под вашим... И никогда еще я не сражался за столь правое дело.
202112_name;Рейнард Одо
202112_tooltip;Каждый раз, когда играют дружественный отряд с <keyword=charge>зарядами</keyword>, увеличивайте число его <keyword=charge>зарядов</keyword> на 1.
202113_fluff;Нельзя делать исключений. Все скоя'таэли должны умереть… А боги разберутся, кто из них невиновен.
202113_name;Черная Райла
202113_tooltip;<keyword=deploy>Размещение</keyword>: нанесите вражескому отряду урон, равный числу дружественных людей.
202114_fluff;Вопрос, что было первым, курица или яйцо, приобретает новый смысл в случае с фениксами.
202114_name;Птенец феникса
202114_tooltip;<keyword=doomed>Обреченность</keyword>. <keyword=zeal>Рвение</keyword>.\n<keyword=order>Приказ</keyword>: обратите в Феникса.
202115_fluff;Когда король отправил к нему посла, вопреки моему совету... Мы нашли беднягу на следующий день - с выколотыми глазами и белым флагом, засунутым в глотку.
202115_name;Эльдайн
202116_fluff;Идет война. Правителю не время задумываться и выбирать. Время взять в руки щит и меч и защищать подданных.
202116_name;Королева Мэва
202117_fluff;Стены покрывали фрески, изображающие ангренские болота и чудовищ. Над головой самого большого из них было написано два слова: "Gvaern Ichaer", Кровавая Госпожа.
202117_name;Гернихора
202118_fluff;У меня дома, в цивилизованном мире, генерал командует армией, а не бросается в драку с пеной у рта, как бешеный пес.
202118_name;Ардаль аэп Даги
202119_fluff;Мы пришли сюда убивать. Нильфгаардцев, лирийцев... Нам все равно. Все, чего мы хотим, это боя и крови. Хотим смыть наш позор.
202119_name;Арнйольф Отцеубийца
202121_fluff;Гав, гав, у-у-у!
202121_name;Кобели из Спаллы
202121_tooltip;<keyword=deploy>Размещение</keyword>: переместите отряд в другой ряд на его стороне.
202122_fluff;Я как-то бросил бомбу в карету. Ох и разнесло же тех важных господ...
202122_name;Метатель бомб
202122_tooltip;<keyword=deploy>Размещение</keyword>: уничтожьте вражеский артефакт.
202124_fluff;Оно... Оно шевелится!
202124_name;Огромный главоглаз
202124_tooltip;Нет способности.
202125_fluff;Полукраб, полупаук. Словом, та еще гадина.
202125_name;Трутень главоглаза
202125_tooltip;Нет способности.
202126_fluff;Что в повозке? А мне что за дело?
202126_name;Наемная охрана
202126_tooltip;Нет способности.
202127_fluff;Левой, правой, левой, правой… Ну сколько можно?!
202127_name;Дезертир: пехотинец
202127_tooltip;Нет способности.
202128_fluff;Ай, снова себе палец тетивой порезал!
202128_name;Дезертир: лучник
202128_tooltip;Нет способности.
202129_fluff;Тыкать надо острым концом.
202129_name;Копье
202129_tooltip;Нет способности.
202130_fluff;Это зелье, ускоряющее заживление ран, получило свое название от ласточки, что приносит весну и радость.
202130_name;Ласточка
202130_tooltip;Усильте отряд на {Boost} ед.
202131_fluff;Тыкать надо острым концом.
202131_name;Копье
202131_tooltip;<keyword=order>Приказ</keyword>: нанесите {Damage} ед. урона вражескому отряду.
202132_fluff;Многие пренебрегали ведьмачьими Знаками. Почувствовав на своей шкуре мощь Игни, они быстро меняли свое мнение.
202132_name;Геральт: Игни
202132_tooltip;<keyword=deploy>Размещение</keyword>: уничтожьте сильнейший вражеский отряд (или отряды).
202133_fluff;Стараюсь помогать, когда могу. Но не смогу помочь, если умру.
202133_name;Лютик: доброхот
202133_tooltip;<keyword=zeal>Рвение</keyword>.\n<keyword=order>Приказ</keyword>: усильте все дружественные отряды на {Power} ед.
202134_fluff;Ее дети унаследовали ее красоту.
202134_name;Королева роя
202134_tooltip;Нанесите по {Damage} ед. урона {MaxTargets} вражеским отрядам.
202135_fluff;У эльфов прекрасное зрение и безупречная меткость. Сейчас ты в этом убедишься.
202135_name;Скоя'таэль: лучник
202135_tooltip;Нет способности.
202136_fluff;Вы хотите сказать, что эта эльфка танцевала на поле битвы? Вы умом тронулись, сотник?!
202136_name;Танцор эльфского клинка
202136_tooltip;Нет способности.
202137_fluff;Этот лес - наш дом и ваше кладбище.
202137_name;Командир бойцов
202137_tooltip;<keyword=order>Приказ</keyword>: усильте отряд на {Boost} ед.
202138_fluff;В мире животных молодой - необязательно красивый.
202138_name;Молодой главоглаз
202138_tooltip;Нет способности.
202139_fluff;Этот эльф мой. Мой!
202139_name;Командир каравана
202139_tooltip;Нанесите по {Damage} ед. урона отряду и смежным с ним отрядам.
202140_fluff;Помните, курсанты! Кто первый вынул меч, у того преимущество перед врагом!
202140_name;Тактическое преимущество
202140_tooltip;<keyword=immune>Неуязвимость</keyword>.\n<keyword=order>Приказ</keyword>: усильте дружественный отряд на {Boost} ед., затем <keyword=banish>удалите</keyword> эту карту.\n<keyword=banish>Удалите</keyword> эту карту, когда ее уберут с поля.
202141_fluff;INVISIBLE, IGNORE
202141_name;INVISIBLE, IGNORE
202142_fluff;Осторожней, там под мостом накеры живут.
202142_name;Накер-воин
202142_tooltip;Нет способности.
202143_fluff;Ходят гули вдоль дороги, съели руки, съели ноги.
202143_name;Гуль
202143_tooltip;Нет способности.
202144_fluff;Как увидишь свет в тумане, поворачивай обратно. Тут же.
202144_name;Туманник
202144_tooltip;Нет способности.
202145_fluff;Есть множество потаенных страхов. Страх перед туманом обоснован...
202145_name;Древний туманник
202145_tooltip;Нет способности.
202146_fluff;Бес выглядит почти как олень. Огромный бешеный олень.
202146_name;Бес
202146_tooltip;Нет способности.
202147_fluff;Там! Между деревьями!
202147_name;Следопыт
202147_tooltip;<keyword=order>Приказ</keyword>: нанесите {Damage} ед. урона отряду.
202148_fluff;Мой король… любит удовольствия. Но это не мешает ему хорошо управлять страной.
202148_name;Король Демавенд
202148_tooltip;<keyword=order>Приказ</keyword>: увеличьте число <keyword=charge>зарядов</keyword> у отряда на {Charge}. \n<keyword=cooldown>Ходов до восстановления</keyword>: {Cooldown}.
202149_fluff;Я пробовала все, что ползает. А из того, что порхает, съела как-то раз летучего змея, потому что он был скреплен мучным клейстером.
202149_name;Ангулема
202149_tooltip;<keyword=order>Приказ</keyword>: сыграйте случайный артефакт из колоды противника.
202150_fluff;Пусть же записано будет, что минуло около полувека с тех пор, как я занялся медицинской практикой. Я чувствую, как годы эти сказались на моей памяти и на ловкости моих пальцев.
202150_name;Высогота из Корво
202150_tooltip;<keyword=zeal>Рвение</keyword>.\n<keyword=order>Приказ</keyword>, <keyword=ranged>дальнобойный ряд</keyword>: усильте отряд на {Boost} ед.\n<keyword=charge>Заряды</keyword>: {Charges}.\nУвеличивайте число <keyword=charge>зарядов</keyword> на {Charges2} каждый раз, когда любой из игроков играет карту.
202151_fluff;Издалека он выглядел как медведь... Вблизи, впрочем, тоже.
202151_name;Фалибор
202151_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: уничтожьте вражеский отряд со способностью <keyword=order>Приказ</keyword>.
202152_fluff;Анна ненавидела супруга столь сильно, что была готова на все, только бы избавиться от него и его нерожденного ребенка.
202152_name;Анна Стенгер
202152_tooltip;Если в конце хода этот отряд усилен, усильте смежные отряды на {Boost} ед.
202153_fluff;Кавалерист стоит столько, сколько его конь. А лирийские кони одни из самых лучших на континенте.
202153_name;Лирия: кавалерия
202153_tooltip;Усиливайте эту карту на {Boost} ед. каждый раз, когда играете отряд со способностью <keyword=order>Приказ</keyword>.
202154_fluff;Слезь со своей кобылы, тогда и посмотрим, какой ты важный.
202154_name;Ривия: копейщик
202154_tooltip;<keyword=deploy>Размещение</keyword>: нанесите {Damage} ед. урона вражескому отряду. Если уничтожите его, нанесите {Damage2} ед. урона другому вражескому отряду.
202155_fluff;Я попаду в яблочко со ста шагов! Может, не с первого раза… но когда-нибудь - обязательно!
202155_name;Лирия: арбалетчик
202155_tooltip;<keyword=order>Приказ</keyword>: нанесите {Damage} ед. урона отряду.\n<keyword=charge>Заряды</keyword>: {Charges}.\nУвеличивайте число <keyword=charge>зарядов</keyword> на {Charges2} каждый раз, когда играете карту со способностью <keyword=order>Приказ</keyword>.
202156_fluff;Лучше не смейтесь над их дурацкими беретами.
202156_name;Лирия: ландскнехт
202156_tooltip;<keyword=order>Приказ</keyword>: нанесите {Damage} ед. урона отряду. Если карта "Лирия: ландскнехт" была усилена, тогда нанесите {Damage2} ед. урона отряду.
202157_fluff;Подлатаю я вас, а как же. Но не бесплатно.
202157_name;Медик-гавенкар
202157_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: усильте дружественный отряд на {Boost} ед. \n<keyword=deploy>Размещение</keyword>, <keyword=ranged>дальнобойный ряд</keyword>: <keyword=heal>исцелите</keyword> дружественный отряд.
202158_fluff;Эльф, краснолюд - какая разница? Деньги не пахнут.
202158_name;Гавенкарская подмога
202158_tooltip;<keyword=deploy>Размещение</keyword>: усильте дружественный отряд на {Boost} ед.
202159_fluff;Бой похож на танец, однако соперник ни в коем случае не должен управлять твоими движениями.
202159_name;Эльфский мастер меча
202159_tooltip;<keyword=order>Приказ</keyword>: нанесите {Damage} ед. урона вражескому отряду.\n<keyword=cooldown>Ходов до восстановления</keyword>: {Cooldown2}.\nЕсли уничтожите его, уменьшите число <keyword=cooldown>ходов до восстановления</keyword> на {Cooldown1}.
202160_fluff;Ты почуешь их задолго до того, как увидишь.
202160_name;Гнилец
202160_tooltip;Нет способности.
202161_fluff;Они и кормят, и защищают народ.
202161_name;Лирия: косиньер
202161_tooltip;<keyword=deploy>Размещение</keyword>: усильте эту карту на {Boost} ед. за каждый усиленный дружественный отряд.
202162_fluff;Живой или мертвый, но этот эльф будет моим. Помяните мое слово.
202162_name;Командир каравана
202162_tooltip;Нет способности.
202163_fluff;Эльфские сабли очень легки, но наносят тяжелые раны.
202163_name;Эльфская сабля
202163_tooltip;Нанесите {Damage} ед. урона отряду, который не является эльфом.
202164_fluff;Они никогда не застигнут нас врасплох, пока я на страже.
202164_name;Эльфский часовой
202164_tooltip;<keyword=deploy>Размещение</keyword>: нанесите вражескому отряду урон, равный количеству рядов, отделяющих его от этого отряда.
202165_fluff;Человек или олень, все равно - целься между лопаток.
202165_name;Эльфский охотник
202165_tooltip;<keyword=deploy>Размещение</keyword>: нанесите {Damage} ед. урона вражескому отряду. Если не уничтожите его, усильте эту карту на {Boost} ед.
202166_fluff;Повезло тебе, да? Повезло, dh'oine?!
202166_name;Эльфский грубиян
202166_tooltip;Нет способности.
202167_fluff;Другие дезертировали, потому что струсили. А мне просто стало скучно.
202167_name;Дезертир: лиходей
202167_tooltip;Нет способности.
202168_fluff;Зачем изучать секреты превращения железа в золото, если я могу заработать его благодаря своим знаниям?
202168_name;Наемная чародейка
202168_tooltip;<keyword=deploy>Размещение</keyword>: усильте отряд на {Boost} ед.
202169_fluff;Жилы и клятвы я разрываю с одинаковой ловкостью.
202169_name;Наемный чемпион
202169_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: усильте эту карту на {Boost} ед.
202170_fluff;Наконец-то никто не указывает мне, что и как играть!
202170_name;Барабанщик
202170_tooltip;В начале каждого 5-го хода усиливайте смежные отряды на {Boost} ед.
202171_fluff;Кто вещью сей владеет, тот победит в бою. А после будет предан и встретит смерть свою.
202171_name;Проклятый меч
202171_tooltip;<keyword=order>Приказ</keyword>: усильте отряд на {Boost} ед. и добавьте ему <keyword=doomed>обреченность</keyword>, затем уничтожьте эту карту.
202172_fluff;Не знаю, что в армии было хуже: жалованье или жратва.
202172_name;Ветеран
202172_tooltip;Нет способности.
202173_fluff;Всякий, кто подойдет к повозке, получит стрелу в глаз!
202173_name;Эскорт каравана
202173_tooltip;Нет способности.
202174_fluff;Да Мелитэле клянусь, эта тропинка была где-то тут…
202174_name;Проводник каравана
202174_tooltip;Нет способности.
202175_fluff;Что в повозке? А мне что за дело?
202175_name;Наемная охрана
202175_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: усильте эту карту на {Boost2} ед. \n<keyword=deploy>Размещение</keyword>, <keyword=ranged>дальнобойный ряд</keyword>: усильте все остальные отряды в этом ряду на {Boost} ед.
202176_fluff;Вот туман-то... Хоть глаз выколи.
202176_name;Густой туман
202176_tooltip;Создайте этот эффект в ряду противника:\nв течение {Counter} ходов наносите в начале хода по {Damage} ед. урона сильнейшему отряду в этом ряду.
202177_fluff;Говорят, что эльфы понимают лошадей лучше, чем людей… И в этом немало правды.
202177_name;Скоя'таэль: всадник
202177_tooltip;<keyword=deploy>Размещение</keyword>: нанесите {Damage} ед. урона отряду.
202178_fluff;Бросить друга в беде? Никогда!
202178_name;Лютик: верный товарищ
202178_tooltip;В конце раунда переместите эту карту из сброса в вашу колоду.
202179_fluff;Помните, курсанты! Кто первый вынул меч, у того преимущество перед врагом!
202179_name;Тактическое преимущество
202179_tooltip;<keyword=immune>Неуязвимость</keyword>. <keyword=doomed>Обреченность</keyword>.\n<keyword=order>Приказ</keyword>: усильте дружественный отряд на {Boost} ед., затем <keyword=banish>удалите</keyword> эту карту.
202180_fluff;Только что ведь было солнечно! Клянусь всеми богами!
202180_name;Необычный туман
202180_tooltip;В начале каждого хода наносите по {Damage} ед. урона сильнейшему отряду в этом ряду.
32_name_lt;Рагнарек
32_tooltip_lt;В начале каждого хода наносите по {Damage} ед. урона сильнейшему отряду в этом ряду.
4_name_lt;Проливной дождь
4_tooltip_lt;В течение {Counter} ходов наносите в начале хода по {Damage} ед. урона {MaxTargets} случайным отрядам.
64_name_lt;Шторм Скеллиге
64_tooltip_lt;В течение {Counter} ходов наносите в начале хода по {Damage} ед. урона всем отрядам в ряду.
card_category_1;Двойной агент
card_category_10;Дикая Охота
card_category_11;Тактика
card_category_12;Зверь
card_category_13;Лидер
card_category_14;Чародей
card_category_15;Чемпион
card_category_16;Вампир
card_category_17;Цинтра
card_category_18;Инсектоид
card_category_19;Кобель
card_category_2;Конструкт
card_category_20;Заклятие
card_category_21;Редания
card_category_22;Осадная подмога
card_category_23;Клан Друммонд
card_category_24;Призрак
card_category_25;Проклятая
card_category_26;Солдат
card_category_27;Каэдвен
card_category_28;Водяной
card_category_29;Клан Тиршах
card_category_3;Клан Тордаррох
card_category_30;Клан Димун
card_category_31;Ведьмак
card_category_32;Сектант
card_category_33;Алхимия
card_category_34;Яростная
card_category_35;Клан Хэймэй
card_category_36;Блиц
card_category_37;Дриада
card_category_38;Особая
card_category_39;Эльф
card_category_4;Лирия
card_category_40;Трупоед
card_category_41;Машина
card_category_42;Аэдирн
card_category_43;Поддержка
card_category_44;Клан ан Крайт
card_category_46;Ловушка
card_category_47;Краснолюд
card_category_48;Драконид
card_category_49;Осадное орудие
card_category_5;Темерия
card_category_50;Офицер
card_category_52;Погода
card_category_53;Органика
card_category_54;Предмет
card_category_55;Бедствие
card_category_56;Благо
card_category_57;Засада
card_category_58;Обреченная
card_category_59;Медведь
card_category_6;Огроид
card_category_60;Синие полоски
card_category_61;Множащаяся
card_category_62;Пожиратель
card_category_63;Дракон
card_category_64;Гарпия
card_category_65;Медик
card_category_66;Упрямая
card_category_67;Невоскрешаемая
card_category_68;Крестьянин
card_category_69;Зелье
card_category_7;Реликт
card_category_70;Регрессия
card_category_71;Оборотень
card_category_73;Символ
card_category_75;Агент
card_category_76;Пират
card_category_77;Корабль
card_category_78;Человек
card_category_79;Рыцарь
card_category_8;Клан Броквар
card_category_80;Гном
card_category_81;Растение
card_category_82;Демон
card_category_83;Бандит
card_category_84;Вран
card_category_85;Друид
card_category_86;Воин
card_category_87;Свальблод
card_category_9;Тест
card_token_berserk;obsolete
