200018_name;Sirocco z Korath
200018_tooltip;<keyword=banish>Wygnaj</keyword> jednostkę lub Artefakt.
200019_fluff;Jesteśmy tylko pionkami w rozgrywkach starców, na rozkaz których walczymy i umieramy...
200019_name;Rozkaz wymarszu
200019_tooltip;Zagraj najsłabszą jednostkę ze swojej talii.
200020_fluff;Każdego można skłonić do mówienia... nawet trupa.
200020_name;Nekromancja
200020_tooltip;Zagraj brązową jednostkę ze swojego cmentarza i daj jej <keyword=doomed>Fatum</keyword>.
200022_fluff;Poza naszą rzeczywistością istnieje wiele innych... posiadając odpowiednią wiedzę można do nich sięgnąć i wezwać istoty, które w nich żyją.
200022_name;Krąg przywołań
200022_tooltip;<keyword=zeal>Zapał</keyword>.\n<keyword=order>Rozkaz</keyword>: Zagraj ze swojej talii jednostkę o koszcie werbunku równym liczbie <keyword=charge>ładunków</keyword> Kręgu Przywołań lub mniejszym, następnie usuń wszystkie <keyword=charge>ładunki</keyword>.\n<keyword=charge>Ładunki</keyword>: {Charges2}.\nNa początku każdej tury daj tej jednostce <keyword=charge>ładunki</keyword> ({Charges}).
200023_fluff;"W przypadku dostania się do oczu, zaleca się natychmiastowy kontakt ze znachorem bądź grabarzem."
200023_name;Toksyna krabopająka
200023_tooltip;Zadaj jednostce {Damage} pkt obrażeń. Jeśli zostanie zniszczona, zadaj sąsiadującym z nią jednostkom {Damage} pkt obrażeń.
200026_fluff;Przez setki lat Avallac'h próbował odtworzyć gen Starszej Krwi drogą doboru hodowlanego - zdolności zaobserwowane u elfich dzieci były jedynie marną namiastką mocy Lary.
200026_name;Nawigator Gonu
200026_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Wzmocnij sojuszniczą jednostkę o {Boost}. Jeśli kontrolujesz najsilniejszą jednostkę, zamiast tego wzmocnij o {Boost2}.
200028_fluff;Krew dla Svalbloda! Czaszki na jego tron!
200028_name;Vabjorn
200028_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: Zniszcz rannego wroga.
200030_fluff;Stary baron nie miał litości dla kłusowników, na szczęście dla Milaen stary baron był już martwy a jego ludzie zdesperowani.
200030_name;Milaen
200030_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: Zadaj wrogowi {Damage} pkt obrażeń.\n<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: Zadaj {MaxTargets} wrogom {Damage2} pkt obrażeń.
200031_fluff;Siedział tylko i gapił się na mnie bez słowa. Oczy miał takie... rybie jakieś. Bez brwi, bez rzęs... Takie wodniste kulki, w każdej zatopione czarne jądro. Wpijał we mnie te oczy i milczał. Przeraził mnie tym bardziej niż biciem.
200031_name;Leo Bonhart
200031_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: Zniszcz wroga o sile {Power} lub większej.\n<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: Zniszcz Wiedźmina.
200032_fluff;Attre upadło wraz z Cintrą, a jego obrońcy stanęli przed wyborem - zaakceptować zwierzchnictwo Nilfgaardu bądź umrzeć.
200032_name;Rainfarn z Attre
200032_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Wzmocnij wroga o {Boost}, następnie wzmocnij tę jednostkę o {Boost}.
200033_fluff;Adeptkom niczego się nie żałuje, żyją w Aretuzie jak królewny. A z nich żyje połowa miasta, krawcy, szewcy, cukiernicy, dostawcy...
200033_name;Adeptka z Aretuzy
200033_tooltip;<keyword=zeal>Zapał</keyword>.\n<keyword=order>Rozkaz</keyword>, <keyword=ranged>daleki zasięg</keyword>: Daj <keyword=charge>ładunki</keyword> ({Charges}) sojuszniczej jednostce.\n<keyword=cooldown>Odnowienie</keyword>: {Cooldown}.
200036_fluff;Bierzcie wszystko, co da się zaciągnąć na drakkar!
200036_name;Łupieżca Drummond
200036_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>. <keyword=bloodthirst>Żądza krwi</keyword> {Bloodthirst}: Zniszcz wrogi Artefakt.
200037_fluff;Nie patrz na jego oko, nie znosi tego...
200037_name;Cyklop
200037_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zniszcz sąsiadującą jednostkę sojuszniczą i zadaj wybranemu wrogowi obrażenia równe jej sile.
200038_fluff;Wedle popularnego wierzenia, wyrastają w ziemi użyźnionej krwią umierających. Kwitną wszędzie tam, gdzie w przeszłości doszło do pogromów, krwawych rytuałów i okrutnych mordów.
200038_name;Archespor
200038_tooltip;<keyword=thrive>Pokrzepienie</keyword>.\n<keyword=deploy>Rozmieszczenie</keyword>: Zadaj losowemu wrogowi {Damage} pkt obrażeń.\n<keyword=deathwish>Zemsta</keyword>: Powtórz umiejętność <keyword=deploy>rozmieszczenia</keyword>.
200039_fluff;Póki trwamy, ludzka stopa nie stanie w Dol Blathanna.
200039_name;Elfi Obrońca
200039_tooltip;<keyword=melee>Bliskie starcie</keyword>: Za każdym razem, gdy wróg zostaje przeniesiony do drugiego rzędu, zadaj mu {Damage} pkt obrażeń.\n<keyword=ranged>Daleki zasięg</keyword>: Za każdym razem, gdy sojusznik zostaje przeniesiony do drugiego rzędu, wzmocnij go o {Boost}.
200040_fluff;Nie rozśmieszaj mnie, Nordlingu! Nie byłbyś w stanie nawet unieść mojego półtoraka, a co dopiero nim walczyć!
200040_name;Rębacz an Craite
200040_tooltip;Za każdym razem, gdy wróg w przeciwnym rzędzie odnosi obrażenia, wzmocnij tę jednostkę o {Boost}.
200041_fluff;Nie nadaje się zbytnio do zdobywania miast, ale jest doskonała gdy potrzebujesz zrównać je z ziemią.
200041_name;Gruba Helga
200041_tooltip;<keyword=immune>Odporność</keyword>.\n<keyword=order>Rozkaz</keyword>: Zadaj wrogowi {Damage} pkt obrażeń za każdego Żołnierza w tym rzędzie.
200042_fluff;Polowanie na mahakamskiej przełęczy nie jest najprostsze... Ale krasnoludom niestraszne są żadne przeciwności.
200042_name;Mahakamski traper
200042_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Jeśli ta jednostka jest już wzmocniona, daj jej <keyword=resilient>wytrzymałość</keyword>.
200043_fluff;Niegdyś dumny jarl klanu Tordarroch, dziś bełkoczący szaleniec.
200043_name;Harald Psia Gęba
200043_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: <keyword=spawn>Stwórz</keyword> {MaxTargets} Druhów Haralda i <keyword=summon>wezwij</keyword> ich do drugiego rzędu sojuszniczego.\n<keyword=order>Rozkaz</keyword>: Zadaj sojusznikowi {Damage} pkt obrażeń.\n<keyword=cooldown>Odnowienie</keyword>: {Cooldown}.
200044_fluff;Ja wiem, że cały kontynent należy do Cesarza... ale czy my naprawdę musimy siedzieć na tej chędożonej pustyni?
200044_name;Dywizja Magne
200044_tooltip;Na koniec każdej tury wzmocnij tę jednostkę o {Boost}, jeśli jest jedyną kartą w tym rzędzie.
200046_fluff;W czasie moich podróży widziałem cuda, o jakich wam się nie śniło i robiłem rzeczy, których nikt nie powinien robić.
200046_name;Skelligijski Weteran
200046_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zadaj tej jednostce {Damage} pkt obrażeń.
200048_fluff;Stale porównuję wyniki adeptek Aretuzy z efektami pracy chłopców ze szkoły w Ban Ard, a porównanie wypada nieodmiennie na korzyść dziewcząt.
200048_name;Wykładowca z Ban Ard
200048_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Wzmocnij sojusznika o {Boost} za każdy z jego <keyword=charge>ładunków</keyword>.
200049_fluff;Nie chcą otworzyć? To zapukamy.
200049_name;Taran
200049_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Jeśli kontrolujesz Żołnierza, zniszcz wrogi Artefakt.
200050_fluff;Wielkie Słońce ogrzeje Północ swoimi promieniami, choćbym miał was wszystkich wyrżnąć!
200050_name;Vreemde
200050_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Wzmocnij sojuszniczego Żołnierza i wszystkie jego egzemplarze o {Boost}.
200052_fluff;Niektórzy mówią, że Goliat był niegdyś sławnym rycerzem. Niestety, któregoś dnia rozgniewał Panią Jeziora... A ta zmieniła go w potwora.
200052_name;Goliat
200052_tooltip;<keyword=deathwish>Zemsta</keyword>: Przeciwnik <keyword=summon>wzywa</keyword> najsłabszą jednostkę ze swojej talii do przeciwnego rzędu.
200053_fluff;Figurka rosła błyskawicznie, pulsując i tętniąc, zmieniała strukturę i kształt niczym pełzający po posadzce obłok dymu. W smugach blasku pojawiły się ruch i twardniejąca materia. Jeszcze moment, a w centrum magicznych kół pokazała się nagle postać ludzka.
200053_name;Zaklęcie Kompresji
200053_tooltip;<keyword=lock>Zablokuj</keyword> jednostkę i przywróć jej jednostce jej siłę bazową.
200055_fluff;Nikt, nawet inne wampiry wyższe, nie wie dokładnie jak stary jest Ukryty. Wiadomo jedynie, że nigdy, przenigdy, nie należy wchodzić mu w drogę.
200055_name;Ukryty
200055_tooltip;<keyword=order>Rozkaz</keyword>: Aktywuj umiejętność <keyword=deathwish>zemsty</keyword> sojusznika.\nNa początku rundy odśwież tę umiejętność.
200056_fluff;Wiesz, co to jest "anterion"? To jakby przeciwieństwo likantropa, bestia która przyjmuje ludzką postać.
200056_name;Aguara: Lisica
200056_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: <keyword=create>Utwórz</keyword> dowolną kartę specjalną.
200058_fluff;Daję ci trzy świeże tropy. Oferuję pomoc wywiadu i nadwornej czarodziejki. A ty zamiast córki przywozisz mi jakąś... Pokrakę?
200058_name;Klątwa Umy
200058_tooltip;<keyword=create>Utwórz</keyword> i zagraj złotą jednostkę.
200062_fluff;Uważaj, bo jak będziesz niegrzeczny oddam cię Aguarze!
200062_name;Aguara
200062_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: <keyword=lock>Zablokuj</keyword> jednostkę.\n<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: Zdejmij z jednostki <keyword=lock>blokadę</keyword>.
200067_fluff;Gdy księzyc jest w pełni, koszmary wychodzą z ciemnych zakamarków świata.
200067_name;Blask Księżyca
200067_tooltip;postponed
200071_fluff;Dyplomata to człowiek, który używa znacznie więcej słów niż potrzeba, aby wyrazić znacznie mniej niż wie.
200071_name;Shilard Fitz-Oesterlen
200071_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zmień siłę najsilniejszej jednostki w ręce przeciwnika na {Power}.
200073_fluff;Strzyga ma się dobrze. Tyle że co jakiś czas kogoś zagryzie. Można się przyzwyczaić.
200073_name;Adda: Strzyga
200073_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Jeśli kontrolujesz najsilniejszą jednostkę, zadaj wrogowi {Damage} pkt obrażeń.
200078_fluff;Wyobraź sobie grudkę gliny. Żeby ją uformować, trzeba ją wpierw zwilżyć wodą, bo inaczej się skruszy. To właśnie robi pierwsza część Próby... Dopiero mutageny zmieniają w wiedźmina.
200078_name;Próba Traw
200078_tooltip;Wzmocnij jednostkę do siły {Boost}. Jeśli nie jest Wiedźminem, najpierw zadaj jej {Damage} pkt obrażeń.
200079_fluff;Pozwoli ci zobaczyć ostatnie chwile z życia nieboszczyka... O ile przeżyjesz działanie zaklęcia.
200079_name;Niebieski sen Hanmarvyna
200079_tooltip;Zagraj jednostkę z cmentarza przeciwnika i daj jej <keyword=doomed>fatum</keyword>.
200080_fluff;No, co jest? Śmierdzi ci sarnina, królewiczu?
200080_name;Xavier Moran
200080_tooltip;<keyword=melee>Bliskie starcie</keyword>: Za każdym razem, gdy ta jednostka jest wzmacniana, wzmocnij ją dodatkowo o {Boost}.
200081_fluff;"Na Skellige nie palimy mądrych kobiet - tylko słuchamy ich porad."
200081_name;Zielarka Heymaey
200081_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: <keyword=heal>Uzdrów</keyword> sojusznika z {Boost} pkt obrażeń, następnie wzmocnij go o {Boost2}.
200083_fluff;Wolimy zachować nasze imiona dla siebie. Myśl o nas jako o... Przyjaciołach domu.
200083_name;Towarzysze Iris
200083_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Dobierz wybraną kartę ze swojej talii, następnie <keyword=discard>odrzuć</keyword> losową kartę.
200087_fluff;Dorregaray prześciga w fanaberiach nawet wiedźminów. Nie poprzestaje na dzieleniu potworów na dobre i złe. Uważa, że wszystkie są dobre.
200087_name;Dorregaray z Vole
200087_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: <keyword=lock>Zablokuj</keyword> jednostkę.
200088_fluff;Koroner jest spokojnym, pokojowo usposobionym człowiekiem. Nawet z nieboszczykami obchodzi się jak z dziećmi.
200088_name;Hubert Rejk
200088_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Wzmocnij tę jednostkę o liczbę obrażeń zadanych przez siebie wrogom w tej turze.
200089_fluff;Zabłądziłeś? No to się wybłądź. Za bramę, znaczy się. Nastaw lewe ucho ku słońcu i tak trzymaj, a wnet wrócisz na trakt. No, na co czekasz?
200089_name;Nivellen
200089_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Przenieś wszystkie jednostki z jednego rzędu do drugiego.
200091_fluff;Wiedźmin spotykał w życiu złodziei wyglądających jak rajcy miejscy, rajców wyglądających jak proszalne dziady, i królów wyglądających jak złodzieje. A Stregobor zawsze wyglądał tak, jak wedle wszystkich prawideł i wyobrażeń winien wyglądać czarodziej.
200091_name;Stregobor
200091_tooltip;<keyword=ranged>Daleki zasięg</keyword>: Po {Counter} turach każdy gracz dobiera jednostkę i zmienia jej siłę na {Power}.
200098_fluff;Za dnia kapitan Wyzimskiej Straży, nocą bezlitosny mściciel i obrońca uciśnionych.
200098_name;Vincent Meiss
200098_tooltip;<keyword=zeal>Zapał</keyword>.\n<keyword=order>Rozkaz</keyword>, <keyword=melee>bliskie starcie</keyword>: Zmień siłę niewzmocnionego wroga na {Power}.
200102_fluff;Bogowie przemawiają do mnie. Słyszę ich szepty z cieni...
200102_name;Him
200102_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zamień siłę tej jednostki z siłą rannej jednostki.
200103_fluff;Dziesięciokrotny zdobywca zaszczytnego tytułu czempiona areny na An Skellig.
200103_name;Olaf
200103_tooltip;<keyword=order>Rozkaz</keyword>: Wzmocnij Olafa o dwukrotność odniesionych przez niego obrażeń.
200104_fluff;Wilkołak? O nie, nie... To coś dużo, dużo gorszego.
200104_name;Ulfhedinn
200104_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zadaj wrogowi obrażenia równe połowie jego aktualnej siły.
200105_fluff;Drakkary klanu Dimun są lekkie i szybkie, w sam raz do pościgów za powolnymi kupieckimi fregatami.
200105_name;Drakkar łupieżców
200105_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zadaj wrogowi {Damage} pkt obrażeń trzy razy.
200112_fluff;Jeśli wierzyć plotkom, ich pieśń niejednego zwiodła na manowce. Choć bardziej prawdopodobne, że marynarzy skusiły ich pozostałe atuty.
200112_name;Syrena
200112_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Wzmocnij sojusznika z <keyword=deathwish>zemstą</keyword> o {Boost}.
200114_fluff;Niektórzy mawiają, iż wilkołactwo jest zaraźliwe - wystarczy jedno ugryzienie by się przemienić. Gdyby tak było, na świecie byłyby już same wilkołaki.
200114_name;Wilkołak Alfa
200114_tooltip;<keyword=immune>Odporność</keyword>. <keyword=thrive>Pokrzepienie</keyword>.
200115_fluff;Asasyn to jedna z najpopularniejszych profesji na cesarskim dworze, zaraz obok urzędników i kurtyzan.
200115_name;Skrytobójstwo
200115_tooltip;Zadaj wybranej jednostce {Damage} pkt obrażeń. Zmniejsz obrażenia o {Damage2} za każdą sąsiadującą z nią jednostkę.
200118_fluff;Możesz uciekać, ale się nie ukryjesz.
200118_name;Infiltrator
200118_tooltip;<keyword=melee>Bliskie starcie</keyword>: Na koniec rundy wtasuj tę jednostkę do talii przeciwnika.
200124_fluff;Szkoła Żmii się odrodzi... Letho o to zadbał.
200124_name;Wiedźmin szkoły Żmii
200124_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: <keyword=reveal>Ujawnij</keyword> wierzchnią kartę z talii przeciwnika i ją <keyword=banish>wygnaj</keyword>.
200132_fluff;Kim są łowcy czarownic? W większości to szelmy i fanatycy, ale w obliczu niegodziwości dokonanych przez Lożę Czarodziejek dołączyło do nich również wielu porządnych ludzi...
200132_name;Łowcy Czarownic
200132_tooltip;postponed
200135_fluff;Profesja wyjątkowo szanowana w Mahakamie ze względu na towarzyszące ryzyko. Jej najbardziej znanym przedstawicielem był krasnolud imieniem Miszel Bay.
200135_name;Pirotechnik
200135_tooltip;<keyword=zeal>Zapał</keyword>.\n<keyword=order>Rozkaz</keyword>: Zniszcz sojuszniczy Artefakt i zadaj jednostce {Damage} pkt obrażeń.\n<keyword=cooldown>Odnowienie</keyword>: {Cooldown}.
200136_fluff;Jej słowa czasem mogą być niezrozumiałe, ale zawsze stoją za nimi ukryte znaczenia i wielka mądrość.
200136_name;Wyrocznia
200136_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: <keyword=reveal>Ujawnij</keyword> losową kartę ze swojej talii. Jeśli to karta specjalna, wzmocnij tę jednostkę o {Boost}.
200138_fluff;Wiedza, mój drogi, to przywilej, a przywileje dzieli się tylko z równymi sobie.
200138_name;Wiedzący
200138_tooltip;Za każdym razem, gdy zagrasz kartę specjalną, wzmocnij tę jednostkę o {Boost}.
200139_fluff;Pewien uczony z Oxenfurtu twierdził, że pantera nie jest osobnym gatunkiem a lampartem. Panterze było to obojętne, pożarła go zanim zdążył ukończyć swoje badania.
200139_name;Czarna Pantera
200139_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zadaj jednostce wroga spoza Scoia'tael {Damage} pkt obrażeń.
200144_fluff;Nie dotykaj go. Nie patrz mu w oczy. Tak po prawdzie... Lepiej w ogóle nie podchodź.
200144_name;Treser Tuirseach
200144_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Wzmocnij sojuszniczą Bestię o {Boost}. Zwiększ wzmocnienie o {Boost2} za każdą Bestię na twoim cmentarzu.
200145_fluff;To morze jest nasze, wszystko co po nim pływa też!
200145_name;Korsarz Dimun
200145_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zadaj jednostce {Damage} pkt obrażeń za każdy Okręt w twojej ręce.
200146_fluff;Spikeroog to zapyziała dziura, ale nie szkodzi - wszystko czego potrzebujemy weźmiemy sobie od was.
200146_name;Przemytnik Dimun
200146_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: Zadaj jednostce {Damage} pkt obrażeń, następnie wzmocnij ją o {Boost}.
200147_fluff;Flaminika to najwyższy druidzki tytuł, jaki może nosić kobieta.
200147_name;Flaminika Heymaey
200147_tooltip;Na koniec każdej tury <keyword=heal>uzdrów</keyword> wszystkich rannych sojuszników w tym rzędzie z {Boost} pkt obrażeń.
200149_fluff;Boi się jedynie gniewu Freyji i swojej żony.
200149_name;Obrońca Heymaey
200149_tooltip;Za każdym razem, gdy sąsiadująca jednostka odnosi obrażenia, wzmocnij tę kartę o {Boost}.
200154_fluff;My, Foltest, z boskiego nadania pan Temerii, książę Sodden, senior i protektor Brugge, etcetera etcetera, oświadczamy co następuje...
200154_name;Dekret królewski
200154_tooltip;Zagraj jednostkę ze swojej talii.
200158_fluff;Nie jest umarłym ten, który spoczywa wiekami, nawet śmierć może umrzeć wraz z dziwnymi eonami.
200158_name;Dagon
200158_tooltip;<keyword=spawn>Stwórz</keyword> Gęstą Mgłę lub Ulewny Deszcz.
200159_fluff;Nikt nie zastąpi Brana. Mogą jedynie próbować.
200159_name;Bran Tuirseach
200159_tooltip;<keyword=order>Rozkaz</keyword>: <keyword=discard>Odrzuć</keyword> kartę, następnie dobierz kartę.\nNa początku rundy odśwież tę umiejętność.\nZa każdym razem, gdy <keyword=discard>odrzucasz</keyword> kartę, zadaj losowemu wrogowi {Damage} pkt obrażeń.
200160_fluff;Nilfgaardczycy nadali mu przezwisko Tirth ys Muire, Dzik Morski. Straszą nim dzieci!
200160_name;Crach an Craite
200160_tooltip;<keyword=order>Rozkaz</keyword>: Zadaj jednostce {Damage} pkt obrażeń.\n<keyword=cooldown>Odnowienie</keyword>: {Cooldown}.
200161_fluff;Nikt nie wie skąd wziął się jego przydomek, nikt nie śmiał spytać.
200161_name;Harald Chromy
200161_tooltip;<keyword=order>Rozkaz</keyword>: Rozdziel losowo {Damage} pkt obrażeń pomiędzy wszystkich wrogów.
200162_fluff;Nie jestem znany ze swojej cierpliwości. Poczyń, proszę, kroki, aby nie być znanym z braku głowy na karku.
200162_name;Emhyr var Emreis
200162_tooltip;<keyword=order>Rozkaz</keyword>: Przenieś kartę z pola bitwy do swojej ręki, następnie zagraj kartę.
200163_fluff;„A ty kto? Też jakiś balwierz?” „Nie. Morvran Voorhis. Dowódca dywizji Alba".
200163_name;Morvran Voorhis
200163_tooltip;<keyword=order>Rozkaz</keyword>: <keyword=reveal>Ujawnij</keyword> losową kartę z talii przeciwnika. Jeśli jest brązowa, wzmocnij sojusznika o {Boost}. Jeśli jest złota, wzmocnij zamiast tego o {Boost2}.\nNa początku rundy odśwież tę umiejętność.
200164_fluff;Siła jest tylko jedną z opcji dostępnych władcy.
200164_name;Jan Calveit
200164_tooltip;<keyword=order>Rozkaz</keyword>: Zapoznaj się z {MaxTargets} kartami ze szczytu swojej talii i zagraj jedną z nich.
200165_fluff;Wszystko ma swoją cenę. Wojna wymaga ofiar. Pokój, jak się okazuje, również.
200165_name;Francesca Findabair
200165_tooltip;<keyword=order>Rozkaz</keyword>: Zagraj kartę specjalną ze swojego cmentarza.
200166_fluff;Bądź pozdrowiona, Srebrnooka Eithné, Pani Brokilonu!
200166_name;Eithné
200166_tooltip;<keyword=order>Rozkaz</keyword>: Zadaj jednostce {Damage} pkt obrażeń.\n<keyword=charge>Ładunki</keyword>: {Charges}.\nNa początku rundy odśwież <keyword=charge>ładunki</keyword> Eithné.
200167_fluff;Stary grzyb! Spojrzysz i nie wiesz, żywy czy wypchany.
200167_name;Brouver Hoog
200167_tooltip;<keyword=order>Rozkaz</keyword>: Przenieś jednostkę do drugiego rzędu. Jeśli to wróg, zadaj mu {Damage} pkt obrażeń; jeśli to sojusznik, wzmocnij go o {Boost}.\n<keyword=charge>Ładunki</keyword>: {Charges}.
200168_fluff;Cholerni doradcy i ich polityczne układanki. Na polu bitwy ufam sobie i swoim zbrojnym.
200168_name;Król Foltest
200168_tooltip;<keyword=order>Rozkaz</keyword>: Wzmocnij sojusznika o {Boost} i daj mu <keyword=zeal>Zapał</keyword>.\n<keyword=charge>Ładunki</keyword>: {Charges}.
200169_fluff;Król powinien być surowy dla wrogów i szczodry dla przyjaciół.
200169_name;Król Radowid V
200169_tooltip;Aktywuj lub dezaktywuj <keyword=lock>blokadę</keyword> {MaxTargets} jednostek. Jeśli to wrogowie, zadaj im {Damage} pkt obrażeń. <keyword=crew>Załoga</keyword>.
200170_fluff;Gdyby policzyć bękarty, które spłodziłem, to mógłbym nimi obsadzić wszystkie trony Północy.
200170_name;Król Henselt
200170_tooltip;<keyword=order>Rozkaz</keyword>: Zagraj egzemplarz znajdującej się na polu bitwy sojuszniczej jednostki ze swojej talii, wzmocnij ją o {Boost} i daj jej <keyword=zeal>zapał</keyword>.
200171_fluff;Żołnierze lojalni wobec starego barona Tridam opuścili miasto wraz Faliborem, aby stać się renegatami poszukiwanymi przez prawo.
200171_name;Tridamski piechur
200171_tooltip;Za każdym razem, gdy ta jednostka jest wzmacniana, zadaj losowemu wrogowi {Damage} pkt obrażeń.
200177_fluff;Chodź, już ja ci pokażę "Przepióreczkę"...
200177_name;Cerys an Craite
200177_tooltip;Jeśli ta jednostka jest na cmentarzu, <keyword=summon>wezwij</keyword> ją do losowego rzędu sojuszniczego za każdym razem, gdy zagrywasz jednostkę ze swojego cmentarza.
200209_fluff;Plwać na królów i ich tytuły. Na wschodzie jest ktoś, kto jest naprawdę godny korony.
200209_name;Saskia
200209_tooltip;<keyword=order>Rozkaz</keyword>: Zadaj wrogowi {Damage} pkt obrażeń.\n<keyword=cooldown>Odnowienie</keyword>: {Cooldown}.\nJeśli masz w ręce Elfa, Krasnoluda lub Driadę, skróć licznik <keyword=cooldown>odnowienia</keyword> o {Cooldown2} (raz na kategorię).
200212_fluff;Niechaj jego imię zostanie wykreślone z Sagi Przodków, niech nikt nie da mu schronienia ni jadła.
200212_name;Skjall
200212_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zadaj niezranionemu wrogowi {Damage} pkt obrażeń.
200218_fluff;Według starych skelligijskich legend, wyspami władał niegdyś straszliwy Król Gigantów - Jotunn. Zgładzony przez Hemdalla poprzysiągł powrócić, gdy nadejdzie Ragh Nar Rog.
200218_name;Jotunn
200218_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: Wzmocnij tę kartę o {Boost} za każdą jednostkę przewagi wroga na polu bitwy.
200220_fluff;Hi hi hi hi hi hi hi!
200220_name;Szepciucha: Trybut
200220_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: Zagraj Organiczną kartę ze swojej talii.
200221_fluff;Wiem, co mówię. W tej zupie pływają oczy! Nie oka!
200221_name;Rytualna Ofiara
200221_tooltip;Aktywuj umiejętności <keyword=deathwish>zemsty</keyword> wszystkich sojuszników.
200222_fluff;Czuję twój ból, widzę twój strach.
200222_name;Prządka: Inkantacja
200222_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: <keyword=consume>Pochłoń</keyword> jednostkę ze swojej ręki i dobierz kartę.
200223_fluff;Nie wierząc w to, czym los ich raczy, na miejscu tkwią i dziwią się. Ten o Alraunach coś majaczy, a tamten znów o czarnym psie.
200223_name;Mandragora
200223_tooltip;<keyword=reset>Zresetuj</keyword> jednostkę.
200224_fluff;Pewien słynny pirat ponoć tak bardzo umiłował sobie narkotyzujące właściwości tego ziela, że zyskał przydomek "Wronie Oko".
200224_name;Wronie oko
200224_tooltip;Aktywuj umiejętność <keyword=deathwish>zemsty</keyword> brązowej jednostki.
200225_fluff;Nie ma takiej bestii, której Fringilla Vigo nie potrafiłaby ujarzmić.
200225_name;Kaganiec Vigo
200225_tooltip;<keyword=seize>Przechwyć</keyword> wroga o sile {Power} lub mniejszej i go <keyword=lock>zablokuj</keyword>.
200226_fluff;Zwany również mordownikiem, jest wykorzystywany w wielu wiedźmińskich eliksirach i alchemicznych truciznach.
200226_name;Tojad
200226_tooltip;Zadaj {Damage} pkt obrażeń wszystkim wrogom z parzystą siłą lub zadaj {Damage} pkt obrażeń wszystkim wrogom z nieparzystą siłą.
200227_fluff;Jestem na placówce w Novigradzie od trzynastu lat. Wiele widziałem. Okrucieństwo, cynizm, chciwość. Ale to, co tam się teraz dzieje, przyprawia o dreszcze.
200227_name;Henry var Attre
200227_tooltip;postponed
200228_fluff;Prosta, tania a zarazem skuteczna - jedna z ulubionych pułapek Scoia'tael.
200228_name;Wilczy Dół
200228_tooltip;<keyword=ambush>Zasadzka</keyword>: Zniszcz następną jednostkę zagraną przez twojego przeciwnika zanim aktywuje jakiekolwiek umiejętności.
200233_fluff;Mierzy bezbłędnie między kręgi lub pod lewą nerkę, na aortę. Zwykle wystarcza jeden cios i jesteś martwy.
200233_name;Kuroliszek
