1_name_lt;刺骨冰霜
200081_tooltip;<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：<keyword=heal>治療</keyword> 1 張我軍 {Boost} 點戰力，再提升該牌 {Boost2} 點戰力。
200083_fluff;我們不想透露名字。把我們倆當成是……屋主的朋友吧。
200083_name;愛麗絲的同伴
200083_tooltip;<keyword=deploy>部署</keyword>：從我方牌組任意抽取 1 張卡牌，再隨機<keyword=discard>丟棄</keyword> 1 張卡牌。
200087_fluff;多瑞加雷跟狩魔獵人一樣，對怪物特別著迷，只不過他自有一套怪物的分類系統。他不將怪物分成食屍生物、食人魔等，他只覺得所有怪物都很美好。
200087_name;沃里的多瑞加雷
200087_tooltip;<keyword=deploy>部署</keyword>：<keyword=lock>封印</keyword> 1 張單位牌。
200088_fluff;驗屍官是個冷靜溫和的人，連對屍體都細心照料。
200088_name;休伯特・阿傑克
200088_tooltip;<keyword=deploy>部署</keyword>：提升自身戰力，而提升值等同本回合中我方對敵軍造成的傷害總量。
200089_fluff;迷路了？要迷路去別的地方吧，別跑到我的土地上。左耳對著太陽一直走，就會找到路了。怎樣？還在等什麼？
200089_name;尼威倫
200089_tooltip;<keyword=deploy>部署</keyword>：將單列所有單位牌移動至另一列。
200091_fluff;狩魔獵人曾經碰過外表像市議員的小偷、像乞丐的市議員和像小偷的國王。不過，斯托苟伯看起來一直都像是一般人對法師的刻板印象。
200091_name;斯托苟伯
200091_tooltip;<keyword=ranged>遠程</keyword>：{Counter} 回合後，雙方各抽取 1 張單位牌並將該牌的戰力設為 {Power} 點。
200098_fluff;白天是維吉瑪城市守衛隊的隊長，晚上則是無情的復仇者和市井小民的保護者。
200098_name;文森特．梅斯
200098_tooltip;<keyword=zeal>熱忱</keyword>。\n<keyword=order>軍令</keyword>、<keyword=melee>近戰</keyword>：將 1 張「未獲得提升」的敵軍戰力設為 {Power} 點。
200102_fluff;諸神對我說話……我聽見祂們在陰影中的私語……
200102_name;希姆
200102_tooltip;<keyword=deploy>部署</keyword>：將此單位牌的戰力與 1 張負傷單位牌的戰力進行替換。
200103_fluff;連續拿下小史凱利格競技場十屆冠軍頭銜的可敬選手。
200103_name;歐拉夫
200103_tooltip;<keyword=order>軍令</keyword>：提升「歐拉夫」的戰力，而提升值為其受到傷害值的兩倍。
200104_fluff;狼人？不……問題糟糕多了。
200104_name;北方狼戰士
200104_tooltip;<keyword=deploy>部署</keyword>：對 1 張敵軍造成等同自身當前戰力一半的傷害。
200105_fluff;迪門家族的艦艇又輕又快，很適合追上速度緩慢的商人護送船。
200105_name;迪門艦艇
200105_tooltip;<keyword=deploy>部署</keyword>：對 1 張敵軍造成 {Damage} 點傷害三次。
200112_fluff;傳說中，她們會以迷人的歌聲誘惑水手迎向死亡……不過更可能是她們豐滿的特徵迷住了水手。
200112_name;女海妖
200112_tooltip;<keyword=deploy>部署</keyword>：提升 1 張具有<keyword=deathwish>求死</keyword>的我軍 {Boost} 點戰力。
200114_fluff;有人說狼人病會傳染，被狼人咬了就會變成狼人。但狩魔獵人很清楚這話是胡扯，只有詛咒會使人變成狼人。
200114_name;狼人首領
200114_tooltip;<keyword=immune>免疫</keyword>。<keyword=thrive>茁壯</keyword>。
200115_fluff;刺客——帝國宮廷最常見的職業之一，僅次於抄寫員和高級娼妓。
200115_name;暗殺
200115_tooltip;對 1 張單位牌造成 {Damage} 點傷害。只要該牌有 1 張相鄰單位牌，就將傷害值減 {Damage2}。
200118_fluff;跑到天涯海角也躲不了。
200118_name;滲透者
200118_tooltip;<keyword=melee>近戰</keyword>：局末，將此單位牌放進對方牌組洗牌。
200124_fluff;毒蛇學派將會重生……雷索將實現這夙願。
200124_name;毒蛇學派狩魔獵人
200124_tooltip;<keyword=deploy>部署</keyword>：<keyword=reveal>揭示</keyword>對方牌組最上方的卡牌，並<keyword=banish>驅逐</keyword>該牌。
200132_fluff;女巫獵人都是怎樣的傢伙？大部分都是人渣和狂熱份子。不過自從女術士集會所做出那等下流事之後，現在許多憤怒到極點的正派人士也加入獵巫行列……
200132_name;女巫獵人
200132_tooltip;postponed
200135_fluff;這種瑪哈坎職業風險極高，因此報酬也相當優渥。這行最頂尖的高手是個矮人，名叫米凱爾．貝。
200135_name;煙火師
200135_tooltip;<keyword=zeal>熱忱</keyword>。\n<keyword=order>軍令</keyword>：摧毀 1 張「文物」我軍，並對 1 張單位牌造成 {Damage} 點傷害。\n<keyword=cooldown>冷卻</keyword>：{Cooldown} 回合。
200136_fluff;她的話語有時可能令人摸不著頭緒，但其中總是別有含意，且蘊含無限智慧。
200136_name;先知
200136_tooltip;<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：隨機<keyword=reveal>揭示</keyword>我方牌組 1 張卡牌。若該牌為「特殊」牌，則提升自身 {Boost} 點戰力。
200138_fluff;親愛的，知識是一種特權，只有平起平坐的人們可以共享。
200138_name;賢者
200138_tooltip;每當我方打出 1 張「特殊」牌，就提升自身 {Boost} 點戰力。
200139_fluff;曾有一位奧森弗特學者觀察過一隻黑豹，並表示牠只是不同顏色的花豹。黑豹似乎對此看法不以為然，並在他完成研究前就將他吃下肚了。
200139_name;黑豹
200139_tooltip;<keyword=deploy>部署</keyword>：對 1 張「非松鼠黨」的敵軍單位牌造成 {Damage} 點傷害。
200144_fluff;別碰他。別看他眼睛。應該說……根本不要接近他。
200144_name;圖爾希區馴熊師
200144_tooltip;<keyword=deploy>部署</keyword>：提升 1 張「野獸」我軍 {Boost} 點戰力。只要我方墓地有 1 張「野獸」就將提升值加 {Boost2}。
200145_fluff;海是我們的，在海上漂的、游的、航行的也都是！
200145_name;迪門海盜
200145_tooltip;<keyword=deploy>部署</keyword>：只要我方手牌有 1 張「船隻」，就對 1 張單位牌造成 {Damage} 點傷害。
200146_fluff;史派克魯格島是與世隔絕的荒蕪小島，但這對我們來說不算什麼，我們需要的東西，都會從你手上搶來。
200146_name;迪門走私者
200146_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：對 1 張單位牌造成 {Damage} 點傷害，再提升該單位牌 {Boost} 點戰力。
200147_fluff;女德魯伊的最高職位「靈師」為人尊敬，並握有大權。
200147_name;海玫靈師
200147_tooltip;每回合結束時，<keyword=heal>治療</keyword>此列所有負傷的我軍 {Boost} 點戰力。
200149_fluff;他天不怕地不怕，只怕弗蕾雅的怒氣……還有怕太太生氣。
200149_name;海玫守護者
200149_tooltip;每當 1 張相鄰單位牌受到傷害，就提升自身 {Boost} 點戰力。
200154_fluff;吾王陛下，弗爾泰斯特，泰莫利亞之王、索登王子、布魯吉長年的保護者、等等等等，在此宣布法令如下……
200154_name;皇家法令
200154_tooltip;從我方牌組打出 1 張單位牌。
200158_fluff;永世長眠者未必永恆死亡，在奇妙的時代死亡亦將消逝。
200158_name;達岡
200158_tooltip;<keyword=spawn>生成</keyword>「濃霧」或「暴雨」。
200159_fluff;沒人能取代布蘭王，儘管他們總想一試。
200159_name;布蘭．圖爾希曲
200159_tooltip;<keyword=order>軍令</keyword>：<keyword=discard>丟棄</keyword> 1 張牌，再抽取 1 張牌。\n一局開始時，更新<keyword=order>軍令</keyword>能力。\n每當我方<keyword=discard>丟棄</keyword> 1 張牌，便隨機對 1 張敵軍造成 {Damage} 點傷害。
200160_fluff;尼弗迦德人叫我「特斯穆伊拉」，也就是海上野豬。他們還用我的名號來嚇唬小孩！
200160_name;克拉奇．奎特
200160_tooltip;<keyword=order>軍令</keyword>：對 1 張單位牌造成 {Damage} 點傷害。\n<keyword=cooldown>冷卻</keyword>：{Cooldown} 回合。
200161_fluff;沒人知道他的綽號從何而來，更沒人敢問。
200161_name;「殘廢」哈洛德
200161_tooltip;<keyword=order>軍令</keyword>：將 {Damage} 點傷害值隨機分配給所有敵軍。
200162_fluff;我不以有耐性出名，而你最好小心不要以無頭聞名。
200162_name;恩希爾．恩瑞斯
200162_tooltip;<keyword=order>軍令</keyword>：將場上 1 張卡牌收回我方手牌，再打出 1 張卡牌。
200163_fluff;夏日陽光在阿爾巴河平靜的水面上熠熠生輝——我印象中的尼弗迦德就是這樣啊。
200163_name;莫爾凡．符里斯
200163_tooltip;<keyword=order>軍令</keyword>：隨機<keyword=reveal>揭示</keyword>對方牌組 1 張卡牌。若該牌為「銅色」牌，則提升 1 張我軍 {Boost} 點戰力。若為「金色」牌，則改為提升 {Boost2} 點戰力。\n一局開始時，更新此能力。
200164_fluff;劍只是統治者手邊的工具之一。
200164_name;賈恩・卡維特
200164_tooltip;<keyword=order>軍令</keyword>：查看我方牌組最上方的 {MaxTargets} 張卡牌，打出其中 1 張。
200165_fluff;想要和平，必先殺戮，人類的迫害終將畫下殘酷的句點。
200165_name;法蘭茜絲卡．芬達貝
200165_tooltip;<keyword=order>軍令</keyword>：從我方墓地打出 1 張「特殊」牌。
200166_fluff;樹精女王眼似熔銀，內心冰冷如鋼。
200166_name;埃絲涅
200166_tooltip;<keyword=order>軍令</keyword>：對 1 張單位牌造成 {Damage} 點傷害。\n<keyword=charge>裝填</keyword>：{Charges} 次。\n一局開始時，更新「埃絲涅」的<keyword=charge>裝填</keyword>次數。
200167_fluff;那個糟老頭？根本沒人分得清他是活人還是布偶！
200167_name;布羅弗・霍格
200167_tooltip;<keyword=order>軍令</keyword>：將 1 張單位牌移動至另一列。若該牌為敵軍，則對其造成 {Damage} 點傷害；若該牌為我軍，則提升該牌 {Boost} 點戰力。\n<keyword=charge>裝填</keyword>：{Charges} 次。
200168_fluff;我不需要謀臣和他們的算計，我相信士兵的利刃。
200168_name;弗爾泰斯特國王
200168_tooltip;<keyword=order>軍令</keyword>：提升 1 張我軍 {Boost} 點戰力並賦予<keyword=zeal>熱忱</keyword>。\n<keyword=charge>裝填</keyword>：{Charges} 次。
200169_fluff;身為國王，對敵人應冷酷無情，待朋友當慷慨大度。
200169_name;拉多維德五世
200169_tooltip;切換 {MaxTargets} 張單位牌的<keyword=lock>封印</keyword>狀態。若為敵軍，則對其造成 {Damage} 點傷害。\n<keyword=crew>操控</keyword>。
200170_fluff;恕我直言，亨賽特國王不是看起來像賊，他本來就是賊。
200170_name;亨賽特國王
200170_tooltip;<keyword=order>軍令</keyword>：從我方牌組打出場上 1 張我軍單位牌的同名牌，提升該牌 {Boost} 點戰力，並賦予其<keyword=zeal>熱忱</keyword>。
200171_fluff;忠於故崔丹姆男爵的士兵和法利波一起離開了這座城市，甘願成為被明文通緝的叛徒。
200171_name;崔丹姆步兵團
200171_tooltip;每當此單位牌具有提升值，便隨機對 1 張敵軍造成 {Damage} 點傷害。
200177_fluff;人們叫我小雀鷹，知道為什麼嗎？因為我專吃你這種鼠輩。
200177_name;凱瑞絲．奎特
200177_tooltip;若此單位牌位於墓地，則每當我方從我方墓地打出 1 張單位牌時，就<keyword=summon>召喚</keyword>此牌至隨機我方列。
200209_fluff;王權對我毫無意義，只有東方那位才配為尊。
200209_name;薩琪亞
200209_tooltip;<keyword=order>軍令</keyword>：對 1 張敵軍造成 {Damage} 點傷害。\n<keyword=cooldown>冷卻</keyword>：{Cooldown} 回合。\n若我方手牌有「精靈」、「矮人」或「樹精」，就將<keyword=cooldown>冷卻</keyword>回合數減 {Cooldown2}。（每種只能減一次）
200212_fluff;把他從族譜除名！不許任何人給他食物和庇護！
200212_name;史凱裘
200212_tooltip;<keyword=deploy>部署</keyword>：對 1 張未負傷的敵軍造成 {Damage} 點傷害。
200218_fluff;根據史凱利傑的傳說，威能懾人的巨人王－尤頓，曾在古代統治史凱利傑群島。他後來死在漢姆多爾的手裡，並用最後一口氣發誓將為了終末之戰再起。
200218_name;尤頓
200218_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：只要對方場上單位牌數量比我方多 1 張牌，就提升自身 {Boost} 點。
200220_fluff;我將是你最美……與最後的體驗。
200220_name;呢喃婆：獻祭
200220_tooltip;<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：從我方牌組打出 1 張「有機物」牌。
200221_fluff;小子，我們會把你剁碎。用你熬出來的湯頭應該不差。
200221_name;儀式祭品
200221_tooltip;發動全體我軍的<keyword=deathwish>求死</keyword>能力。
200222_fluff;我能感受到你的痛苦和恐懼。
200222_name;織婆：施咒
200222_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：<keyword=consume>吞噬</keyword>我方手牌中 1 張單位牌並抽取 1 張卡牌。
200223_fluff;你們就杵在那，見證眼前的壯觀美景，卻質疑著這計畫和驚人發現。彷彿被曼陀羅給擄獲，彷彿受黑狗的邪術迷惑。
200223_name;曼陀羅
200223_tooltip;<keyword=reset>重置</keyword> 1 張單位牌。
200224_fluff;有個知名的海盜太愛這種讓人上癮藥草，甚至有了「烏鴉眼」的綽號。不過他的浮誇版傳奇卻省略了這點，讓許多熱愛海盜故事的人感到錯愕。
200224_name;烏鴉眼
200224_tooltip;發動 1 張「銅色」單位牌的<keyword=deathwish>求死</keyword>能力。
200225_fluff;沒有芙琳吉拉．薇歌馴服不了的野獸。
200225_name;薇歌的嘴套
200225_tooltip;<keyword=seize>奪取</keyword> 1 張戰力為 {Power} 點以下的敵軍並<keyword=lock>封印</keyword>該牌。
200226_fluff;別名「劇毒女王」的附子草，經常會用在狩魔獵人的魔藥和鍊金術配方上。
200226_name;附子草
200226_tooltip;對所有戰力為偶數的敵軍造成 {Damage} 點傷害，或對所有戰力為奇數的敵軍造成 {Damage} 點傷害。
200227_fluff;我駐紮諾維格瑞十三年了。我見過大風大浪，血腥殘暴、憤世嫉俗、貪婪人心……但現在的情況卻讓我極度不安。
200227_name;亨利・亞卓
200227_tooltip;postponed
200228_fluff;簡單、便宜、致死效果極佳，難怪這是松鼠黨最愛的陷阱。
200228_name;深坑陷阱
200228_tooltip;<keyword=ambush>伏擊</keyword>：在對方打出下一張單位牌但該牌尚未發動任何能力前先摧毀該牌。
200233_fluff;總是一擊命中目標的脊椎骨間隙、左腎下方或直入主動脈。所以只要一擊就能斃命。
200233_name;石化雞蛇
200233_tooltip;<keyword=deploy>部署</keyword>：只要與 1 張「野獸」相鄰，就對 1 張敵軍造成 {Damage} 點傷害。
200234_fluff;看在我是老兵的份上！賞個克朗吧？
200234_name;可憐又該死的步兵
200234_tooltip;<keyword=deploy>部署</keyword>：提升自身 {Boost} 點戰力。
200235_fluff;我不用外行人教。
200235_name;蘭伯特：劍術大師
200235_tooltip;<keyword=deploy>部署</keyword>：摧毀 1 張具有<keyword=resilient>堅毅</keyword>的敵軍。
200236_fluff;我在三英哩外就聽到你直喘氣。我只是不想放棄這個制高點罷了。
200236_name;艾斯凱爾：探路者
200236_tooltip;<keyword=melee>近戰/keyword>：每回合結束時，提升自身 {Boost} 點戰力。
200237_fluff;獵殺怪物可不能用這種隨隨便便的態度。如果希里想加入我們，就要理解這點。
200237_name;維瑟米爾：導師
200237_tooltip;<keyword=deploy>部署</keyword>：提升所有位於手牌、牌組和場上的「狩魔獵人」我軍 {Boost} 點戰力。
200293_fluff;「給我聽好，要是你不努力振作，人類就要把我們的女人都搶走了！」
200293_name;矮人搗蛋鬼
200293_tooltip;<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：提升我方手牌 1 張「矮人」{Boost} 點戰力。
200294_fluff;「誓死捍衛這面旗幟！榮耀獻予烈日！」
200294_name;旗手
200294_tooltip;<keyword=deploy>部署</keyword>：提升 1 張我軍 {Boost} 點戰力。\n每當我方<keyword=reveal>揭示</keyword>此牌，便隨機提升 1 張我軍 {Boost2} 點戰力。
200295_fluff;還沒看到他們，味道就先飄過來了。
200295_name;腐食魔
200295_tooltip;<keyword=deathwish>求死</keyword>：隨機對 1 張敵軍造成 {Damage} 點傷害。
200296_fluff;騎兵雷霆萬鈞地殺進敵軍方陣。勢如破竹的阿爾巴分隊就像一把匕首刺入毫無防備的腹部，著著進逼泰莫利亞軍隊的要害。
200296_name;阿爾巴盔甲騎兵
200296_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：<keyword=lock>封印</keyword> 1 張敵軍單位牌。
200299_fluff;他的確跟媽咪說長大想當音樂家，但這跟他想的不太一樣。
200299_name;泰莫利亞鼓手
200299_tooltip;<keyword=order>軍令</keyword>：提升 1 張我軍 {Boost} 點戰力並賦予<keyword=zeal>熱忱</keyword>。
200300_fluff;史凱利傑人早就知道捕鯨叉絕對不只適用於捕鯨……
200300_name;漁獲之冠
200300_tooltip;將 1 張敵軍移動至另一列並對該牌造成傷害，其傷害值等同該列上的單位牌總數。
200301_fluff;浪花打在岸上，被末日之船納吉爾法的船頭推開。漢姆多爾吹響號角，站在燃燒的彩虹橋上與敵人對峙。白霜之夜降臨，迎來狂風暴雨的時刻……
200301_name;納吉爾法
200301_tooltip;隨機查看我方牌組 {MaxTargets} 張「金色」牌，打出 1 張，並將剩餘卡牌放到我方牌組最上方。
200320_fluff;牛牛防衛隊的一員。永遠忠誠！
200320_name;讎特魔
200320_tooltip;無特殊能力。
200502_fluff;這世界上有各式各樣的巨魔，形狀、大小和偏好都不同，但腦袋都跟一桶生鏽的鐵釘差不多。
200502_name;冰巨魔
200502_tooltip;每回合結束時，若我方的單位牌比對方少，則提升自身 {Boost} 點戰力。
200518_fluff;艾賓以其頂級傭兵和輕騎兵部隊聞名天下。
200518_name;維恩達爾精銳
200518_tooltip;<keyword=deploy>部署</keyword>：若本回合中我方領導牌的能力已被使用，則對 1 張敵軍造成 {Damage} 點傷害。
200519_fluff;普遍公認這是矮人對這世界最大的貢獻。
200519_name;瑪哈坎麥酒
200519_tooltip;提升 1 張單位牌 {Boost} 點戰力並解除其<keyword=lock>封印</keyword>。
200520_fluff;什麼東西比得上他鑄造的劍？他包的餃子。
200520_name;愛博何．哈托利
200520_tooltip;<keyword=order>軍令</keyword>：從我方墓地打出 1 張「銅色」「文物」。
200523_fluff;陶森特需要這名英雄，但壓根配不上他。
200523_name;傑爾曼．皮況特
200523_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：在此單位牌兩側各<keyword=spawn>生成</keyword> {Counter} 張「乳牛」。
200528_fluff;「史凱利傑的女性狂放不羈。所有單位都必須正視她們為重大威脅，千萬別低估她們。」 －帝國艦隊入侵勢力的指令
200528_name;海玫女矛兵
200528_tooltip;<keyword=deploy>部署</keyword>：對 1 張敵軍造成 {Damage} 點傷害，再對自身造成 {Damage2} 點傷害。
200529_fluff;這名自封騎士的傢伙遊走世界各地，維護他的愛人比貝莉小姐的名聲，不過沒人清楚她住在何方，連是生是死都是個謎。
200529_name;偏執的朗維德
200529_tooltip;<keyword=deploy>部署</keyword>：提升自身 {Boost} 點戰力。\n每當我方打出 1 張「士兵」，便從我方墓地<keyword=summon>召喚</keyword>此單位牌至隨機我方列。
200530_fluff;這酒本來就是綠的嗎……？
200530_name;腐敗麥酒
200530_tooltip;<keyword=zeal>熱忱</keyword>。\n<keyword=order>軍令</keyword>：對 1 張單位牌造成 {Damage} 點傷害。\n<keyword=charge>裝填</keyword>：{Charges} 次。
200532_fluff;福赫斯家族的傳奇創始人波洛斯就是喝這種酒喝到死的。他貪杯後伸手要撿拾掉進小溪的金戒指，結果昏了過去。
200532_name;先祖的麥酒
200532_tooltip;<keyword=zeal>熱忱</keyword>。\n<keyword=order>軍令</keyword>：提升 1 張單位牌 {Boost} 點戰力。\n<keyword=cooldown>冷卻</keyword>：{Cooldown} 回合。
200534_fluff;最愛精靈和洋蔥湯。
200534_name;弗堅的女巨魔
200534_tooltip;<keyword=melee>近戰/keyword>：每當 1 張我軍在我方回合被摧毀，就提升自身 {Boost} 點戰力。
200535_fluff;作戰就像跳舞，絕對不能讓對手帶舞。
200535_name;精靈劍術大師
200535_tooltip;<keyword=order>軍令</keyword>、<keyword=melee>近戰</keyword>：對 1 張敵軍造成 {Damage} 點傷害。\n<keyword=cooldown>冷卻</keyword>：{Cooldown} 回合。\n每當我方打出 1 張「精靈」，便將<keyword=cooldown>冷卻</keyword>減 {Cooldown2}。
200539_fluff;無論肌肉多發達、技術多高超，世上沒有任何人能從滑翔蜥蜴的甩尾、巨蠍的鉗夾或獅鷲獸的爪子攻擊活下來。
200539_name;滑翔蜥蜴
200539_tooltip;<keyword=order>軍令</keyword>：<keyword=consume>吞噬</keyword> 此列上 1 張我軍單位牌。\n<keyword=cooldown>冷卻</keyword>：{Cooldown} 回合。
200540_fluff;唉，這些傢伙真是讓人頭痛。
200540_name;亞甸大槌手
200540_tooltip;<keyword=deploy>軍令</keyword>：對 1 張敵軍造成 {Damage} 點傷害。
201523_fluff;他在雅妲經過腐化處理的屍體旁躺下，在她的石棺內側蓋子上畫下亞登之印。
201523_name;傑洛特：亞登之印
201523_tooltip;<keyword=deploy>部署</keyword>：讓單列所有單位牌恢復至其基礎戰力。
201559_fluff;哇哈哈！準備好啦，小丑們！我們很快就來啦！等著被教訓個落花流水吧！
201559_name;瑪哈坎志願者
201559_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：若此列有「矮人」，便從我方牌組<keyword=summon>召喚</keyword> 1 張此單位牌的同名牌至此列。
201574_fluff;高的那個叫威爾瑪，他右邊的是威佛瑞德，講話結結巴巴的那個是威海姆。
201574_name;哈洛德之友
201574_tooltip;<keyword=deathwish>求死</keyword>：隨機對 1 張敵軍單位牌造成 {Damage} 點傷害。
201576_fluff;在鮑克蘭，所有東西都更上一層樓。不但酒更香醇、牛的塊頭更大，連女孩子都在平均之上。
201576_name;乳牛
201576_tooltip;<keyword=doomed>氣數已盡</keyword>。
201578_fluff;你腦子有問題嗎？你想航行到史凱利傑？那些野蠻人會把你四分五裂的！
201578_name;奎特掠奪者
201578_tooltip;<keyword=deploy>部署</keyword>、\n<keyword=melee>近戰</keyword>：隨機分配 {Damage} 點傷害值給所有單位牌。
201579_fluff;雞生蛋還是蛋生雞？跟鳳凰相比，這問題似乎微不足道了。
201579_name;鳳凰
201579_tooltip;一局開始時，若「鳳凰」位於我方墓地，則<keyword=banish>驅逐</keyword>「鳳凰」，再<keyword=spawn>生成</keyword>「鳳凰雛鳥」並<keyword=summon>召喚</keyword>至隨機我方列。
201580_fluff;為什麼出身這種微不足道的事可以決定誰是我們的領袖？
201580_name;篡位者
201580_tooltip;對戰開始時，讓敵方的領導牌失效直到對戰結束。
201581_fluff;歐飛爾符文匠可以把這些結合成力量強大的符文。
201581_name;史翠柏符文石
201581_tooltip;<keyword=create>製造</keyword> 1 張「銅色」「史凱利傑」牌並打出。
201582_fluff;這符文石讓我打了冷顫……我做了什麼讓它難過了嗎？
201582_name;佐利亞符文石
201582_tooltip;<keyword=create>製造</keyword> 1 張「銅色」「北方領域」牌並打出。
201583_fluff;小心，還很燙呢。
201583_name;達茲柏符文石
201583_tooltip;<keyword=create>製造</keyword> 1 張「銅色」「尼弗迦德」牌並打出。
201584_fluff;我的劍鋒極其銳利，連紙都能割！
201584_name;戴維納符文石
201584_tooltip;<keyword=create>製造</keyword> 1 張「銅色」「怪物」陣營的卡牌並打出。
201585_fluff;一看見它就讓我頭暈……
201585_name;莫拉納符文石
201585_tooltip;<keyword=create>製造</keyword> 1 張「銅色」「松鼠黨」牌並打出。
201587_fluff;它將在我們無法抵達的他方重新再起。鮮血將再次流淌。
201587_name;呢喃山丘
201587_tooltip;摧毀 1 張我軍單位牌，再<keyword=spawn>生成</keyword> 1 張該牌的基礎同名牌並打出。
201589_fluff;雖然現在人數稀少又分散，但我們心中的熊熊烈火卻無比炙熱。
201589_name;費拉萬卓列．艾恩菲赫
201589_tooltip;<keyword=order>軍令</keyword>：提升我方手牌的所有單位牌 {Boost} 點戰力。
201595_fluff;她的詛咒解除了……但喜好生肉的胃口依然健在。
201595_name;雅妲公主
201595_tooltip;<keyword=order>軍令</keyword>：對 1 張單位牌造成 {Damage} 點傷害。
201597_fluff;埃斯特前來辛特拉幫助克拉奇・奎特，以贏得帕維塔公主的青睞，但最後自己卻贏得了王后的芳心。
201597_name;埃斯特．圖爾希曲
201597_tooltip;<keyword=order>軍令</keyword>：從我方墓地打出 1 張「戰士」。
201598_fluff;最簡單的物品通常具有最強大的力量。
201598_name;骨頭護身符
201598_tooltip;提升所有我軍 {Boost} 點戰力。
201599_fluff;他最討厭被搔肚子。
201599_name;貓人
201599_tooltip;<keyword=thrive>茁壯</keyword>。\n<keyword=deploy>部署</keyword>：對相對列上所有敵軍單位牌造成 {Damage} 點傷害。\n<keyword=deathwish>求死</keyword>：重複發動<keyword=deploy>部署</keyword>能力。
201600_fluff;有人說狼人病會傳染，被狼人咬了就會變成狼人。但狩魔獵人很清楚這話是胡扯，只有詛咒會使人變成狼人。
201600_name;狼人
201600_tooltip;<keyword=immune>免疫</keyword>。
201601_fluff;最好別擋葉奈法的路，尤其是她很急的時候。
201601_name;葉奈法的祝告
201601_tooltip;任意選擇場上 1 張單位牌或「文物」，再將該牌放到擁有者的牌組最上方。
201603_fluff;這僧侶為什麼會戴著鉚釘手套……
201603_name;雷索：弒王者
201603_tooltip;<keyword=deploy>部署</keyword>：變身為場上另一張單位牌的同名牌，而且戰力維持不變。
201606_fluff;叉尾龍要這樣引誘：將一支木樁插入土中，上面綁一隻羊，然後盡快躲到附近的灌木叢裡。
201606_name;叉尾龍
201606_tooltip;<keyword=deploy>部署</keyword>：對所有其他單位牌造成 {Damage} 點傷害。
201609_fluff;要使他們的意志崩潰，但不能打斷他們的骨頭。
201609_name;奴隸獵人
201609_tooltip;<keyword=deploy>部署</keyword>：若相對列有 {MaxTargets} 張以上的單位牌，則從該列<keyword=seize>奪取</keyword>最小的敵軍。
201610_fluff;自由人有選擇，奴隸只有接受選擇的份。
201610_name;奴隸步兵
201610_tooltip;<keyword=deploy>部署</keyword>：讓此單位牌變身為另一張單位牌的同名牌，而且戰力維持不變。
201611_fluff;即便伊歐菲斯只有一隻眼睛，但他內在的絕對無人能敵。
201611_name;伊歐菲斯的險招
201611_tooltip;若我方的起始牌組有 {MaxTargets} 張以上的「陷阱」，則隨機打出其中 2 張。
201612_fluff;奴隸管理者的動力為何？只有一個目的：看到他的命令全部實現。
201612_name;奴隸管理者
201612_tooltip;<keyword=deploy>部署</keyword>：對 1 張敵軍造成 {Damage} 點傷害。只要有 1 張被<keyword=lock>封印</keyword>的單位牌就將傷害值加 {Damage2} 點。
201613_fluff;我遺傳到父親的變形能力，不過我目前只有一種變身型態。
201613_name;薩琪亞薩司：烈焰
201613_tooltip;<keyword=order>軍令</keyword>：對 1 張敵軍造成 {Damage} 點傷害。\n<keyword=charge>裝填</keyword>：{MaxTargets} 次。
201615_fluff;我們面前的是愛斯克德格隘口，再走下去就是瑟瑞卡尼亞和哈克蘭。前面的路漫長又危險。如果我們要同行……就得放下對彼此的不信任。
201615_name;伊森格林的議會
201615_tooltip;隨機查看我方牌組「矮人」、「精靈」和「樹精」各 1 張，並打出 1 張。
201616_fluff;高掛天空的烈日啊，請拯救我們免於內褲裡頑強虱子的侵害吧。
201616_name;偽裝大師
201616_tooltip;<keyword=order>軍令</keyword>：將此單位牌的戰力與 1 張敵軍進行替換。
201617_fluff;他也不能問理由，只能……削著一顆又一顆的馬鈴薯。
201617_name;新兵
201617_tooltip;<keyword=deploy>部署</keyword>：隨機<keyword=reveal>揭示</keyword>雙方牌組各 1 張單位牌。若我方的卡牌戰力較大，則提升自身 {Boost} 點戰力。
201618_fluff;賽特寇克富有美德，更有著不屈不撓的勇氣。雖然如此，他還是逃不過在上亞甸之役中殞命的命運。
201618_name;古雷特的賽特寇克
201618_tooltip;<keyword=order>軍令</keyword>、<keyword=melee>近戰</keyword>：與 1 張敵軍單位牌<keyword=duel>決鬥</keyword>。
201619_fluff;這有幫助嗎？誰知道，不過應該沒害處。應該吧。
201619_name;油膏
