1_name_lt;刺骨冰霜
200105_fluff;迪门家族的战船轻盈迅捷，最适合追逐缓慢笨重的商船。
200105_name;迪门家族战船
200105_tooltip;<keyword=deploy>部署：</keyword>对 1 个敌军单位造成 {Damage} 点伤害，连续 3 次。
200112_fluff;传说她们会用诱人的歌声引水手们上钩……倒不如说，是她们身上一些更加诱人的地方迷住了水手。
200112_name;女海妖
200112_tooltip;<keyword=deploy>部署：</keyword>使 1 个友军<keyword=deathwish>遗愿</keyword>单位获得 {Boost} 点增益。
200114_fluff;有人说，如果被狼人咬了，那么你就会被感染，也变成狼人。当然，猎魔人都知道这是胡说八道。只有强大的诅咒才能造成这种效果。
200114_name;狼人头领
200114_tooltip;<keyword=immune>免疫</keyword>。<keyword=thrive>成长</keyword>。
200115_fluff;刺客——帝国宫廷最受欢迎的职业之一，仅次于抄书吏和轻浮的贵妇。
200115_name;暗袭
200115_tooltip;对 1 个单位造成 {Damage} 点伤害。它每有 1 个相邻单位，则该伤害 -{Damage2}。
200118_fluff;“你可以一直逃，但你永远藏不了。”
200118_name;渗透者
200118_tooltip;<keyword=melee>近战：</keyword>小局结束时，洗入对方牌组。
200124_fluff;毒蛇学派将会重生……雷索志在必得。
200124_name;毒蛇学派猎魔人
200124_tooltip;<keyword=deploy>部署：</keyword><keyword=reveal>揭示</keyword>对方牌组顶端的 1 张牌，并将其<keyword=banish>放逐</keyword>。
200132_fluff;女巫猎人都是些什么人？大部分都是流氓无赖、狂热分子。然而看到女术士集会所犯下的肮脏罪行，不少怒不可遏的体面人也加入了他们的行列……
200132_name;女巫猎人
200132_tooltip;待定文字
200135_fluff;在玛哈坎，这份行当的风险非同一般，因此回报也异常优厚。其中最负盛名的行业翘楚，当数那位名叫麦柯尔·贝的矮人。
200135_name;烟火技师
200135_tooltip;<keyword=zeal>狂热</keyword>。\n<keyword=order>指令：</keyword>摧毁 1 个友军神器，并对 1 个单位造成 {Damage} 点伤害。\n<keyword=cooldown>冷却：</keyword>{Cooldown}。
200136_fluff;有时候，他的话语听似令人费解，但其中总是蕴藏着深邃的道理和惊人的智慧。
200136_name;先知
200136_tooltip;<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword><keyword=reveal>揭示</keyword>己方牌组 1 张随机牌。若为“特殊”牌，则自身获得 {Boost} 点增益。
200138_fluff;“亲爱的，知识，乃是一种特权。而特权，只能被实力相当的人所分享。”
200138_name;贤者
200138_tooltip;每打出 1 张“特殊”牌，自身便获得 {Boost} 点增益。
200139_fluff;曾经有位牛堡学者在观察一只黑豹后，宣称它不过是颜色不同的花豹而已。黑豹貌似对这一说法毫不关心。它还没等学者完成研究，就把他狼吞虎咽地吃下了肚。
200139_name;黑豹
200139_tooltip;<keyword=deploy>部署：</keyword>对 1 个非“松鼠党”敌军单位造成 {Damage} 点伤害。
200144_fluff;“别碰他。别盯着他的眼睛瞧。事实上……压根就别靠近他。”
200144_name;图尔赛克家族驯兽师
200144_tooltip;<keyword=deploy>部署：</keyword>使 1 个友军“野兽”单位获得 {Boost} 点增益。己方墓场中每有 1 个“野兽”，则该增益 +{Boost2}。
200145_fluff;“大海属于我们。海里的东西，不管是漂着的、游着的、划着的，也都是咱们的！”
200145_name;迪门家族海贼
200145_tooltip;<keyword=deploy>部署：</keyword>己方手中每有 1 张“船只”牌，便对 1 个单位造成 {Damage} 点伤害。
200146_fluff;“史派克鲁格是一片死水，不过没有关系。我们想要什么，就从你们那儿夺。”
200146_name;迪门家族走私贩
200146_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>对 1 个单位造成 {Damage} 点伤害，随后再使其获得 {Boost} 点增益。
200147_fluff;佛兰明妮卡是女德鲁伊最高领袖的头衔，她备受众人的崇敬，拥有无比的力量。
200147_name;佛兰明妮卡
200147_tooltip;每回合结束时，<keyword=heal>治愈</keyword>同排所有受伤的友军单位 {Boost} 点战力。
200149_fluff;他天不怕地不怕，除了弗蕾雅的怒火……还有他老婆。
200149_name;海玫家族保卫者
200149_tooltip;每有 1 个相邻友军单位受到伤害，自身便获得 {Boost} 点增益。
200154_fluff;“吾，弗尔泰斯特，以泰莫利亚圣君、索登亲王、布鲁格守护者及其他各种合法称号之名义，做出如下判决……”
200154_name;皇家谕令
200154_tooltip;从己方牌组打出 1 张单位牌。
200158_fluff;永世长眠者未必永恒死亡，在奇妙的时代死亡亦将消逝。
200158_name;达冈
200158_tooltip;<keyword=spawn>生成</keyword>“蔽日浓雾”或“倾盆大雨”。
200159_fluff;没人能取代布兰王，但后世定会努力尝试。
200159_name;布兰王
200159_tooltip;<keyword=order>指令：</keyword><keyword=discard>丢弃</keyword> 1 张牌，随后抽 1 张牌。\n在小局开始时，刷新该能力。\n每<keyword=discard>丢弃</keyword> 1 张牌，便对 1 个随机敌军单位造成 {Damage} 点伤害。
200160_fluff;“尼弗迦德人叫我‘蒂斯·伊斯·穆瑞’，也就是海上野猪。他们还用我的名号来吓唬小孩！”
200160_name;克拉茨·奎特
200160_tooltip;<keyword=order>指令：</keyword>对 1 个单位造成 {Damage} 点伤害。\n<keyword=cooldown>冷却：</keyword>{Cooldown}。
200161_fluff;没人知道他的绰号从何而来，更没人敢问。
200161_name;“瘸子”哈罗德
200161_tooltip;<keyword=order>指令：</keyword>对所有敌军单位造成共计 {Damage} 点伤害，由它们随机分摊。
200162_fluff;“我没什么耐心。把我惹毛了，小心小命不保。”
200162_name;恩希尔·恩瑞斯
200162_tooltip;<keyword=order>指令：</keyword>将 1 张牌从战场收回手牌，随后打出 1 张牌。
200163_fluff;“夏日阳光在阿尔巴河平静的水面上熠熠生辉——我印象中的尼弗迦德就是这样啊。”
200163_name;莫尔凡·符里斯
200163_tooltip;<keyword=order>指令：随机</keyword><keyword=reveal>揭示</keyword>对方牌组的 1 张牌。若为铜色牌，则使 1 个友军单位获得 {Boost} 点增益。若为金色牌，则改为 {Boost2} 点增益。\n小局开始时，刷新此能力。
200164_fluff;“剑只是统治者的工具之一。王权之器，不一而足。”
200164_name;约翰·卡尔维特
200164_tooltip;<keyword=order>指令：</keyword>检视己方牌组顶端的 {MaxTargets} 张牌，并打出 1 张。
200165_fluff;“世上没有轻而易举的和平，人类的压迫终将画下残酷的句点。”
200165_name;法兰茜丝卡
200165_tooltip;<keyword=order>指令：</keyword>从己方墓场打出 1 张“特殊”牌。
200166_fluff;树精女王眼似融银，心如冷钢。
200166_name;艾思娜
200166_tooltip;<keyword=order>指令：</keyword>对 1 个单位造成 {Damage} 点伤害。\n<keyword=charge>充能：</keyword>{Charges}。\n在小局开始时，刷新“艾思娜”的<keyword=charge>充能</keyword>数。
200167_fluff;“那个老糊涂？你甚至分不清他是活人还是木偶！”
200167_name;布罗瓦尔·霍格
200167_tooltip;<keyword=order>指令：</keyword>将 1 个单位移至它所在半场的另一排。若为敌军单位，则对它造成 {Damage} 点伤害；若为友军单位，则使它获得 {Boost} 点增益。\n<keyword=charge>充能：</keyword>{Charges}。
200168_fluff;“我不需要谋臣和他们的诡计，我相信士兵的利刃。”
200168_name;弗尔泰斯特国王
200168_tooltip;<keyword=order>指令：</keyword>使 1 个友军单位获得 {Boost} 点增益和<keyword=zeal>狂热</keyword>。\n<keyword=charge>充能：</keyword>{Charges}。
200169_fluff;身为国王，对待敌人应冷酷无情，对待朋友当慷慨大度。
200169_name;拉多维德五世
200169_tooltip;改变 {MaxTargets} 个单位的<keyword=lock>锁定</keyword>状态。若为敌军单位，则对其造成 {Damage} 点伤害。\n<keyword=crew>操控</keyword>。
200170_fluff;“恕我直言，亨赛特国王不是看起来像贼，他本就是贼。”
200170_name;亨赛特国王
200170_tooltip;<keyword=order>指令：</keyword>从己方牌组打出 1 个友军单位的 1 张同名牌至战场，并使其获得 {Boost} 点增益和<keyword=zeal>狂热</keyword>。
200171_fluff;他们本是忠于崔丹姆老男爵的士兵，随法利波离开城市后，如今却成了被悬赏的叛徒。
200171_name;崔丹姆步兵
200171_tooltip;每当受到增益，便对 1 个随机敌军单位造成 {Damage} 点伤害。
200177_fluff;“大家叫我小雀鹰，知道为什么吗？因为我专治你这种鼠辈。”
200177_name;凯瑞丝·奎特
200177_tooltip;若位于墓场，当己方从墓场打出单位时，<keyword=summon>召唤</keyword>自身至己方随机一排。
200209_fluff;“王权于我毫无意义，只有东方那位才配为尊。”
200209_name;萨琪亚
200209_tooltip;<keyword=order>指令：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。\n<keyword=cooldown>冷却：</keyword>{Cooldown}。\n若手中有“精灵”、“矮人”或“树精”牌，则<keyword=cooldown>冷却</keyword> -{Cooldown2}（每个类别仅限一次）。
200212_fluff;“把他剔出族谱！不许任何人给他食物和庇护！”
200212_name;史凯裘
200212_tooltip;<keyword=deploy>部署：</keyword>对 1 个未受伤的敌军单位造成 {Damage} 点伤害。
200218_fluff;在史凯利格的传说中，强大而恐怖的巨人之王约顿是群岛在上古时期的统治者。他最终死于汉姆多尔的剑下，但在弥留之际，他发誓要在终末之战时重返人间。
200218_name;约顿
200218_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>己方比对方在战场上每少 1 个单位，则自身获得 {Boost} 点增益。
200220_fluff;“我将是你最美……与最后的体验。”
200220_name;呢喃婆：供品
200220_tooltip;<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>从己方牌组打出 1 张“生物”牌。
200221_fluff;“切烂……剁碎……然后熬出……一锅好汤。”
200221_name;仪式献祭
200221_tooltip;触发所有友军单位的<keyword=deathwish>遗愿</keyword>能力。
200222_fluff;“我能感受到你的痛苦和恐惧。”
200222_name;织婆：咒文
200222_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword><keyword=consume>吞噬</keyword>己方手牌中的 1 个单位，随后抽 1 张牌。
200223_fluff;衮衮诸公，瞠目环立，不肯相信这高贵的发现。有的在谈曼陀罗花，有的又说是在用黑犬。
200223_name;曼德拉草
200223_tooltip;<keyword=reset>重置</keyword> 1 个单位。
200224_fluff;某个大名鼎鼎的海盗曾经沉醉于这种迷人的药草，进而得名“乌鸦眼”。然而对于海盗故事十分讲究的人而言，他的这一段传说实在太不像话，自然也就没能流传下来。
200224_name;乌鸦眼
200224_tooltip;触发 1 个铜色单位的<keyword=deathwish>遗愿</keyword>能力。
200225_fluff;从没有芙琳吉拉·薇歌无法驯服的野兽。
200225_name;薇歌的嘴套
200225_tooltip;<keyword=seize>抓捕</keyword> 1 个战力不高于 {Power} 点的敌军单位，并将其<keyword=lock>锁定</keyword>。
200226_fluff;附子草又名“毒药女王”，常见于多种猎魔人药水和炼金药剂。
200226_name;附子草
200226_tooltip;对所有战力为偶数的敌军单位造成 {Damage} 点伤害；或对所有战力为奇数的敌军单位造成 {Damage} 点伤害。
200227_fluff;“我在诺维格瑞驻守了十三年，什么没见识过？残忍、讥嘲、贪欲。可如今发生的事情却让我极度不安。”
200227_name;亨利·凡·亚特里
200227_tooltip;待定文字
200228_fluff;简单、廉价，又十分好用。难怪它是松鼠党最喜欢用的一种陷阱。
200228_name;陷坑陷阱
200228_tooltip;<keyword=ambush>伏击：</keyword>在对方打出的下一张单位牌触发任何能力之前，将其摧毁。
200233_fluff;头部拥有超强的防抖能力，因此总能轻易命中目标的腰椎之间、左肾下面，或是主动脉。
200233_name;石化鸡蛇
200233_tooltip;<keyword=deploy>部署：</keyword>每有 1 张“野兽”牌与自身相邻，便对 1 个敌军单位造成 {Damage} 点伤害。
200234_fluff;“看在我是老兵的份上！打赏个一克朗吧？”
200234_name;可怜的步兵
200234_tooltip;<keyword=deploy>部署：</keyword>获得 {Boost} 点增益。
200235_fluff;“不用外行人来教我！”
200235_name;兰伯特：剑术大师
200235_tooltip;<keyword=deploy>部署：</keyword>摧毁 1 个具有<keyword=resilient>坚韧</keyword>状态的敌军单位。
200236_fluff;“三里外就听到你喘气的声音了。我只是想多欣赏片刻这里的美景。”
200236_name;艾斯卡尔：寻路者
200236_tooltip;<keyword=melee>近战：</keyword>每回合结束时，获得 {Boost} 点增益。
200237_fluff;“讨伐怪物可不是什么儿戏。希里必须明白这一点，才能成为一名猎魔人。”
200237_name;维瑟米尔：学派导师
200237_tooltip;<keyword=deploy>部署：</keyword>使战场、手牌或牌组中的所有友军“猎魔人”单位获得 {Boost} 点增益。
200293_fluff;“记住我说的话，如果你们不行动起来，人类就会抢走我们的姑娘！”
200293_name;矮人煽动分子
200293_tooltip;<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>使己方手牌中 1 个“矮人”单位获得 {Boost} 点增益。
200294_fluff;“你要拼上性命，保卫这面军旗！Gloir aen Ard Feain！”
200294_name;军旗手
200294_tooltip;<keyword=deploy>部署：</keyword>使 1 个友军单位获得 {Boost} 点增益。\n每次被己方<keyword=reveal>揭示</keyword>时，便使 1 个随机友军单位获得 {Boost2} 点增益。
200295_fluff;还没见到它们的踪影，恶臭就先远远地传过来了。
200295_name;腐食魔
200295_tooltip;<keyword=deathwish>遗愿：</keyword>对 1 个随机敌军单位造成 {Damage} 点伤害。
200296_fluff;他们以雷动之势冲进敌军方阵，犹如一把尖刀插入柔软的肚腹。阿尔巴之师所向披靡，一路横扫，直取泰莫利亚步兵团的咽喉。
200296_name;阿尔巴师装甲骑兵
200296_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword><keyword=lock>锁定</keyword> 1 个敌军单位。
200299_fluff;他告诉妈妈，自己想当个音乐家。只是没料到演奏的是这种乐器。
200299_name;泰莫利亚鼓手
200299_tooltip;<keyword=order>指令：</keyword>使 1 个友军单位获得 {Boost} 点增益和<keyword=zeal>狂热</keyword>。
200300_fluff;史凯利格人很久之前就知道，鱼叉可不仅仅是捕鲸的利器……
200300_name;荣耀猎捕
200300_tooltip;将 1 个敌军单位移至其半场的另一排，并对它造成等同于同排单位数量的伤害。
200301_fluff;鬼船纳吉尔法的船头劈开波浪，将海水破成两道。号角响彻天际，汉姆多尔站在燃烧的彩虹之上，迎接敌人的来犯。白霜降临，狂风和暴雨近在咫尺……
200301_name;纳吉尔法
200301_tooltip;检视己方牌组 {MaxTargets} 张随机金色牌，随后打出 1 张，将其他牌置于牌组顶部。
200320_fluff;牛牛防卫队的一员。永远忠诚！
200320_name;羊角魔
200320_tooltip;无特殊能力。
200502_fluff;巨魔形形色色，身材、嗜好各有不同。不过它们的脑子都和一桶锈钉子差不了多少。
200502_name;冰巨魔
200502_tooltip;每回合结束时，若己方单位少于对方，则自身获得 {Boost} 点增益。
200518_fluff;艾宾以其顶尖的雇佣兵和轻骑兵闻名天下。
200518_name;文登达尔精锐
200518_tooltip;<keyword=deploy>部署：</keyword>若本回合使用过己方领袖能力，则对 1 个敌军单位造成 {Damage} 点伤害。
200519_fluff;无可争议是矮人们对世界文化所作出的最杰出贡献。
200519_name;玛哈坎麦酒
200519_tooltip;使 1 个单位获得 {Boost} 点增益，并移除其<keyword=lock>锁定</keyword>状态。
200520_fluff;只有一样东西能和他打造的长剑相媲美——他包的饺子。
200520_name;哈托利
200520_tooltip;<keyword=order>指令：</keyword>从己方墓场打出 1 个铜色神器。
200523_fluff;陶森特需要这位英雄，但它不配。
200523_name;吉尔曼
200523_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>在自身两侧<keyword=spawn>生成</keyword> {Counter} 头“牛”。
200528_fluff;“史凯利格的女人生性狂野，难以捉摸。所有的部队都要把她们视为严重的威胁，绝不能低估她们的实力。” - 将军对帝国舰队入侵部队下的指令
200528_name;海玫家族女矛手
200528_tooltip;<keyword=deploy>部署：</keyword>对 1 个敌军单位造成 {Damage} 点伤害，随后自身受到 {Damage2} 点伤害。
200529_fluff;这位自封的骑士四海漂泊，捍卫着心爱少女比贝莉的荣誉。虽然没人知道她住在哪里，她是不是还活着，甚至是不是曾经有过这个人。
200529_name;没完没了的朗维德
200529_tooltip;<keyword=deploy>部署：</keyword>获得 {Boost} 点增益。\n己方每打出 1 个“士兵”单位，便从己方墓场<keyword=summon>召唤</keyword>自身至己方随机一排。
200530_fluff;“这酒原本就是绿色的吗……？”
200530_name;污浊的麦酒
200530_tooltip;<keyword=zeal>狂热</keyword>。\n<keyword=order>指令：</keyword>对 1 个单位造成 {Damage} 点伤害。\n<keyword=charge>充能：</keyword>{Charges}。
200532_fluff;富克斯家族的传奇创始人波罗斯因为酗酒丢了性命。当时他的金戒指掉进了一条小溪，他去捞的时候晕了过去。
200532_name;先祖麦酒
200532_tooltip;<keyword=zeal>狂热</keyword>。\n<keyword=order>指令：</keyword>使 1 个单位获得 {Boost} 点增益。\n<keyword=cooldown>冷却：</keyword>{Cooldown} 。
200534_fluff;着迷于精灵洋葱汤。
200534_name;维尔金的女巨魔
200534_tooltip;<keyword=melee>近战：</keyword>每有 1 个友军单位在己方回合被摧毁，便获得 {Boost} 点增益。
200535_fluff;战斗如同舞蹈，千万不能让你的对手领舞。
200535_name;精灵剑术大师
200535_tooltip;<keyword=order>指令</keyword>，<keyword=melee>近战：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。\n<keyword=cooldown>冷却：</keyword>{Cooldown}。\n己方每打出 1 张“精灵”牌，<keyword=cooldown>冷却</keyword>便 -{Cooldown2}。
200539_fluff;不管多强壮的人，不管他的本领多么高强，都不可能在飞蜥尾巴的抽打、巨蝎的大螯、或是狮鹫的爪子下保住性命。
200539_name;飞蜥
200539_tooltip;<keyword=order>指令：</keyword><keyword=consume>吞噬</keyword>同排的 1 个友军单位。\n<keyword=cooldown>冷却：</keyword>{Cooldown}。
200540_fluff;呃，这些家伙真让人头疼。
200540_name;亚甸槌击者
200540_tooltip;<keyword=order>指令：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。
201523_fluff;他在已经变成木乃伊的雅妲身边躺下，在她的石棺盖内侧画下了亚登法印。
201523_name;杰洛特：亚登法印
201523_tooltip;<keyword=deploy>部署：</keyword>将单排所有单位恢复至其基础战力。
201559_fluff;“呼啊！呼啊！把你们的屁股准备好！我们要狠狠地踹一脚！踢得你们夹着尾巴到处跑！”
201559_name;玛哈坎志愿军
201559_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>若同排有“矮人”，则从己方牌组<keyword=summon>召唤</keyword> 1 张自身的同名牌至同排。
201574_fluff;“高个子的是威尔玛。他右边的是威尔弗雷德。结巴的那个是威尔海姆。”
201574_name;哈罗德的伙伴
201574_tooltip;<keyword=deathwish>遗愿：</keyword>对 1 个敌军随机单位造成 {Damage} 点伤害。
201576_fluff;在鲍克兰，什么东西都比其它地方的要棒：酒更甜美，牛儿更肥，而姑娘们则更加动人。
201576_name;牛
201576_tooltip;<keyword=doomed>佚亡</keyword>。
201578_fluff;“你疯了不成？你想去史凯利格？那些野蛮人会让你吃大苦头的！”
201578_name;奎特家族劫掠者
201578_tooltip;<keyword=deploy>部署</keyword>。\n<keyword=melee>近战：</keyword>造成 {Damage} 点伤害，由所有单位随机分摊。
201579_fluff;是先有鸡还是先有蛋？和凤凰相比，这个问题根本不值一提。
201579_name;凤凰
201579_tooltip;小局开始时，若“凤凰”位于己方墓场，则将其<keyword=banish>放逐</keyword>，<keyword=spawn>生成</keyword>“雏凤”，并将其<keyword=summon>召唤</keyword>至己方随机一排。
201580_fluff;“王权怎能单凭出身的贵贱来随便决定？”
201580_name;篡位者
201580_tooltip;对局开始时，使对方领袖无法在本场战斗发挥作用。
201581_fluff;欧菲尔的符文大师可以把它们组合成威力无比的符文。
201581_name;史璀伯格符文石
201581_tooltip;<keyword=create>创造</keyword>并打出 1 张铜色“史凯利格”牌。
201582_fluff;“这块符文石让我不寒而栗……我是不是做了什么伤它感情的事？”
201582_name;佐里亚符文石
201582_tooltip;<keyword=create>创造</keyword>并打出 1 张铜色“北方领域”牌。
201583_fluff;“当心。还烫着呢。”
201583_name;达兹伯格符文石
201583_tooltip;<keyword=create>创造</keyword>并打出 1 张铜色“尼弗迦德” 牌。
201584_fluff;“我的剑实在是锋利，连纸都能裁开！”
201584_name;戴维娜符文石
201584_tooltip;<keyword=create>创造</keyword>并打出 1 张铜色“怪兽”阵营牌。
201585_fluff;“一看到它我就头晕……”
201585_name;莫拉纳符文石
201585_tooltip;<keyword=create>创造</keyword>并打出 1 张铜色“松鼠党”牌。
201587_fluff;它会在其它我们所无法触及的地方再次崛起。厄运会再次降临。
201587_name;呢喃山丘
201587_tooltip;摧毁 1 个友军单位，随后<keyword=spawn>生成</keyword>并打出 1 张它的原始同名牌。
201589_fluff;“虽然我们人数不多、四散分离，但我们的内心燃烧得比任何时候都要炽热。”
201589_name;菲拉凡德芮
201589_tooltip;<keyword=order>指令：</keyword>使己方手牌的所有单位牌获得 {Boost} 点增益。
201595_fluff;她的诅咒被解除了……但是喜欢吃生肉的习惯却没改掉。
201595_name;雅妲公主
201595_tooltip;<keyword=order>指令：</keyword>对 1 个单位造成 {Damage} 点伤害。
201597_fluff;埃斯特来到辛特拉，本想帮助克拉茨·奎特参加帕薇塔公主的选亲宴，结果自己却赢走了王后的芳心。
201597_name;埃斯特·图尔赛克
201597_tooltip;<keyword=order>指令：</keyword>从己方墓场打出 1 张“战士”牌。
201598_fluff;有时最普通不过的物件却拥有最为强大的威力。
201598_name;骨制护符
201598_tooltip;使所有友军单位获得 {Boost} 点增益。
201599_fluff;他不喜欢你挠他的肚子。
201599_name;猫人
201599_tooltip;<keyword=thrive>成长</keyword>。\n<keyword=deploy>部署：</keyword>对对方同排的所有敌军单位造成 {Damage} 点伤害。\n<keyword=deathwish>遗愿：</keyword>再次触发<keyword=deploy>部署</keyword>能力。
201600_fluff;有人说，如果被狼人咬了，那么你就会被感染，也变成狼人。当然，猎魔人都知道这是胡说八道。只有强大的诅咒才能造成这种效果。
201600_name;狼人
201600_tooltip;<keyword=immune>免疫</keyword>。
201601_fluff;最好不要挡叶奈法的道。特别是当她忙着赶路的时候。
201601_name;叶奈法的符咒
201601_tooltip;选择战场上任一单位或神器，并将其置于其所有者牌组的顶端。
201603_fluff;这僧侣为什么戴着镶钉手套……？
201603_name;雷索：弑王者
201603_tooltip;<keyword=deploy>部署：</keyword>转变为 1 张位于战场的其他单位的同名牌，战力不变。
201606_fluff;要想引叉尾龙上钩，得这样做：在地里打一根桩子，上头绑一只山羊，然后赶紧钻到旁边的灌木丛里藏起来。
201606_name;叉尾龙
201606_tooltip;<keyword=deploy>部署：</keyword>对所有其他单位造成 {Damage} 点伤害。
201609_fluff;诀窍在于摧残他们的意志，而不是肉体。
201609_name;奴隶猎人
201609_tooltip;<keyword=deploy>部署：</keyword>若对方同排的单位不少于 {MaxTargets} 个，则<keyword=seize>抓捕</keyword>该排战力最低的敌军单位。
201610_fluff;自由人可以选择。奴隶只能由别人替他们做决定。
201610_name;奴隶步兵
201610_tooltip;<keyword=deploy>部署：</keyword>将 1 个友军单位转变为“奴隶步兵”。
201611_fluff;即使伊欧菲斯只剩一只眼睛，他内心的洞察力也无人能及。
201611_name;伊欧菲斯的赌局
201611_tooltip;若起始牌组中有至少 {MaxTargets} 张“陷阱”牌，则随机打出 2 张。
201612_fluff;奴隶贩子只有一个追求：那就是把他的命令一丝不苟地执行下去。
201612_name;奴隶贩子
201612_tooltip;<keyword=deploy>部署：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。每有 1 个被<keyword=lock>锁定</keyword>的单位，则该伤害 +{Damage2} 点。
201613_fluff;“我继承了父亲的变身能力……好吧，尽管我只有一种变化形态。”
201613_name;萨琪亚萨司：龙焰
201613_tooltip;<keyword=order>指令：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。\n<keyword=charge>充能：</keyword>{MaxTargets}。
201615_fluff;“在我们眼前的便是艾尔斯克德格山道，再往前，就是瑟瑞卡尼亚和哈克兰。这将是一条漫长而危险的道路。要想一同走下去，我们就得摒除彼此的猜忌。”
201615_name;伊森格林的劝告
201615_tooltip;检视己方牌组中 1 张随机“矮人”、“树精”和“精灵”牌，随后打出 1 张。
201616_fluff;“哦，高悬上苍的伟大日轮啊，把我们从裤腿里除之不尽的虱子中解救出来吧！”
201616_name;伪装大师
201616_tooltip;<keyword=order>指令：</keyword>与 1 个敌军单位交换战力。
201617_fluff;他也不问为什么，只能……一个接一个地削那该死的马铃薯。
201617_name;新兵
201617_tooltip;<keyword=deploy>部署：</keyword><keyword=reveal>揭示</keyword>双方牌组中 1 个随机单位。若己方被揭示单位的战力更高，则自身获得 {Boost} 点增益。
201618_fluff;尽管赛尔奇克美德过人，更是有着不屈的勇气，然而他还是和所有命丧上亚甸之战的将士一样，没能逃过自己的命运。
201618_name;古雷特的赛尔奇克
201618_tooltip;<keyword=order>指令</keyword>，<keyword=melee>近战：</keyword>与 1 个敌军单位<keyword=duel>对决</keyword>。
201619_fluff;它管用吗？谁知道呢。反正试试也没坏处。可能吧。
201619_name;油膏
201619_tooltip;使 1 个铜色“士兵”获得 {Boost} 点增益，并重新触发它的<keyword=deploy>部署</keyword>能力。
201620_fluff;将军本以为洛马克的战争会很快结束，不会有什么损失……结果却陷入了永恒的征战。
201620_name;范德格里夫特
201620_tooltip;<keyword=order>指令</keyword>，<keyword=melee>近战：</keyword>对 1 个单位造成 {Damage} 点伤害。\n<keyword=cooldown>冷却：</keyword>{Cooldown}。\n若己方控制“范德格里夫特之剑”，则改为对 1 个单位造成 {Damage2} 点伤害。
201621_fluff;我们生活在无尽黑色大海中一座宁静的世外小岛上。我们不该扬帆远航。
201621_name;凯亚恩
201621_tooltip;<keyword=order>指令：</keyword>对 1 个单位造成等同于“凯亚恩”<keyword=charge>充能</keyword>数的伤害。\n<keyword=charge>充能：</keyword>{Charges}。
201622_fluff;科德温军队里并非所有人都认同国王的政治手段。然而谁都不敢说出来。
201622_name;科德温骑士
201622_tooltip;<keyword=deploy>部署：</keyword>若从牌组打出，则获得 {Boost} 点增益。
201623_fluff;如果在林子里见到一头硕大的野猪，大多数人会尿了裤子，手忙脚乱地朝最近的树上爬。史凯利格人不会。他们反会两眼发直，大流口水。
201623_name;大野猪
201623_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>每有 1 个受伤的单位，自身便获得 {Boost} 点增益。
201624_fluff;万劫不复的士兵日复一日地过着同一天，就好像奇安凡尼银行的职员一样。
201624_name;科德温亡魂
201624_tooltip;<keyword=order>指令：</keyword>对 1 个单位造成 {Damage} 点伤害。若它被摧毁，则<keyword=spawn>生成</keyword> 1 张“科德温亡魂”的同名牌，并<keyword=summon>召唤</keyword>至同排。
201625_fluff;身陷无尽的战斗，却早已忘记了起因。
201625_name;被诅咒的骑士
201625_tooltip;<keyword=deploy>部署：</keyword>将 1 个不是“被诅咒的骑士”的友军单位转变为“被诅咒的骑士”，战力不变。
201626_fluff;“吉薇艾儿无法掌控自己所拥有的非凡力量。对她自己，对其他人来说，她都是个危险。除非她学会控制这份力量，否则不能把她放出来。”
201626_name;希里：新星
201626_tooltip;回合开始时，若为己方墓场唯一单位，则<keyword=summon>召唤</keyword>自身至己方随机一排。
201627_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201627_name;店店的大冒险
201627_tooltip;<keyword=doomed>佚亡</keyword>。\n若己方起始牌组没有重复牌，则派“店店”去冒险。
201628_fluff;“明令禁止？确实有。彻底消亡？没有的事。”
201628_name;禁术
201628_tooltip;每有 1 个友军“鬼灵”，便对 1 个敌军单位造成 {Damage} 点伤害。
201630_fluff;萨宾娜的诅咒谁都不放过，就连其他的女术士也难以幸免。
201630_name;中邪的女术士
201630_tooltip;<keyword=deploy>部署：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。
201631_fluff;人类对变形怪深恶痛绝，觉得光是处刑还不够。因此一旦落入人类手中，他们自然就凶多吉少了……
201631_name;变形怪
